# t dx dy dz
8.552000000000000040e-10 1.753273499999999929e+00 -1.753272100000000000e+00 0.000000000000000000e+00
7.207999999999999304e-10 1.753273499999999929e+00 1.753272100000000000e+00 0.000000000000000000e+00
2.700000000000001016e-11 0.000000000000000000e+00 1.753274900000000081e+00 1.753273000000000081e+00
9.670000000000000728e-10 0.000000000000000000e+00 -1.753274900000000081e+00 -1.753273000000000081e+00
6.180000000000001406e-10 -1.753273499999999929e+00 -1.753272100000000000e+00 0.000000000000000000e+00
1.384999999999999663e-09 1.753273499999999929e+00 1.753272100000000000e+00 0.000000000000000000e+00
1.196000000000000419e-09 1.753272999999999637e+00 1.753274900000000081e+00 0.000000000000000000e+00
1.292999999999999567e-09 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.989999999999998981e-10 -1.753273499999999929e+00 1.753274000000000221e+00 0.000000000000000000e+00
2.969000000000000811e-09 -1.753273499999999929e+00 -1.753274000000000221e+00 0.000000000000000000e+00
5.099999999999992728e-10 1.753273499999999929e+00 1.753274000000000221e+00 0.000000000000000000e+00
1.700000000000008605e-10 -1.753273499999999929e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.899999999999999498e-09 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
6.700000000000003747e-10 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
3.799999999999991014e-10 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.999999999999993776e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273000000000081e+00
3.400000000000017210e-10 -1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
2.400000000000008256e-10 1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
1.489999999999998784e-09 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
3.399999999999984123e-10 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
9.000000000000279114e-11 1.753273000000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
2.099999999999998952e-10 0.000000000000000000e+00 1.753273000000000081e+00 1.753273000000000081e+00
4.599999999999988251e-10 1.753273499999999929e+00 -1.753273000000000081e+00 0.000000000000000000e+00
4.899999999999997555e-10 1.753273499999999929e+00 -1.753273000000000081e+00 0.000000000000000000e+00
2.099999999999998952e-10 -1.753273499999999929e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.399999999999999301e-10 -1.753273499999999929e+00 0.000000000000000000e+00 -1.753273000000000081e+00
1.089999999999998511e-09 1.753273499999999929e+00 0.000000000000000000e+00 1.753273000000000081e+00
8.200000000000000635e-10 -1.753273499999999929e+00 -1.753273000000000081e+00 0.000000000000000000e+00
8.400000000000028895e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273000000000081e+00
4.289999999999997387e-09 0.000000000000000000e+00 1.753273000000000081e+00 1.753273000000000081e+00
1.320000000000001232e-09 1.753273499999999929e+00 1.753273000000000081e+00 0.000000000000000000e+00
