# time dx dy dz
2.517999999999999974e-12 1.555839599999999878e+00 2.055100000000087412e-03 -1.686413799999999519e+00
2.722000000000000074e-11 5.522330818000002750e-02 8.245443000000000078e-01 8.132972999999998898e-01
2.724999999999999960e-11 -2.094660000000003047e-02 -9.982338000000001710e-01 -9.232207000000000052e-01
3.252000000000000118e-11 5.535230818000001773e-02 8.247015000000000873e-01 8.132269000000000858e-01
3.263000000000000132e-11 1.393599999999990680e-02 6.479089000000000098e-01 7.314927054200000001e-01
3.337999999999999873e-11 6.650365821000006616e-02 -4.661224999999999952e-01 -5.882755054200000666e-01
3.370999999999999914e-11 -2.634629999999986080e-02 -9.827804999999998348e-01 -9.206365000000000798e-01
7.987999999999999971e-11 1.575983883490000181e+00 4.412080282000002684e-02 1.473962717578000126e+00
8.035999999999999443e-11 7.033376514000000412e-02 -1.491401499999999825e+00 1.403635275052000031e+00
8.869000000000000599e-11 -4.301262088000008810e-02 -1.410772389649999958e+00 -1.612314199999999698e+00
9.077000000000000036e-11 -1.817036740699999875e-01 -1.586812110349999916e+00 -1.460999653150000022e+00
9.187999999999999705e-11 -1.648966960857300101e+00 8.173899999999989507e-02 1.439219453150000216e+00
9.586000000000000553e-11 -1.009424146199998096e-01 1.400742185889999991e+00 1.540351393929999535e+00
1.428999999999999925e-10 -6.255175403000007295e-02 -1.315017899999999962e+00 -1.591226393929999983e+00
1.481999999999999897e-10 1.444215046160000071e+00 -4.644299999999988715e-02 1.539289070139999716e+00
1.491000000000000073e-10 1.305222600000000011e+00 -1.133791300000000168e+00 -6.589490000000011727e-02
1.496000000000000056e-10 1.473522999999999361e-01 1.391829342900000377e+00 1.461195499999999647e+00
1.781999999999999895e-10 -1.322894159499999889e+00 -4.316576642000041070e-02 -1.462749855929999843e+00
2.075000000000000072e-10 -1.419897140500000043e+00 8.803982476000013491e-02 -1.535495785420000203e+00
2.083999999999999990e-10 -1.506547847200001566e-01 1.426855796599000081e+00 1.547893485419999937e+00
2.140000000000000106e-10 2.289847896700000218e-01 1.546586224799999965e+00 -1.371411365259999515e+00
2.222999999999999975e-10 1.308221817179999968e+00 -2.547930000000023232e-02 1.355399286390000180e+00
2.246000000000000051e-10 -1.334887984719999698e+00 -9.209062352999967949e-02 -1.388922395160000267e+00
2.246000000000000051e-10 -2.189654000000002265e-01 1.541277099999999844e+00 1.242417728390000198e+00
2.278000000000000043e-10 1.397259724219999999e+00 -1.372060957139999759e+00 1.534341113399978473e-02
2.290999999999999895e-10 -1.468013724219999983e+00 -3.784100000000004821e-02 -1.232505091770000227e+00
2.306999999999999892e-10 1.408612375140000150e+00 -1.569861499999999799e+00 -8.715019999999989997e-02
2.382999999999999939e-10 1.244672755029999855e+00 -1.521784114739999749e+00 2.514319999999992117e-02
2.389000000000000229e-10 -1.538127600000000150e+00 -9.090149999999980190e-02 -1.651922267724000415e+00
2.426000000000000204e-10 1.546579099999999762e+00 9.017599999999992288e-02 1.450719667723999962e+00
2.426999999999999994e-10 -5.133250000000008639e-02 -1.584057099999999885e+00 -1.485390900000000514e+00
2.439000000000000056e-10 -1.566427200000000575e+00 -7.529999999999925642e-03 -1.554777199999999748e+00
4.325000000000000057e-10 -1.622641554509999917e+00 1.051515219399998813e-01 1.460969467850000036e+00
4.602000000000000238e-10 6.732335451000005799e-02 1.540296185125000106e+00 -1.422906491660000050e+00
4.605000000000000124e-10 1.559653711399999754e+00 3.939427232500020137e-02 -1.360999800000000093e+00
4.726000000000000017e-10 -1.573913011399999728e+00 4.360743115499995937e-02 1.411271703880000006e+00
4.741999999999999755e-10 -1.430996000000000490e-01 1.206701614875000050e+00 -1.499576299999999751e+00
4.908000000000000009e-10 -9.490074320999838942e-03 1.564038277960000167e+00 1.503967303000000033e+00
4.970000000000000415e-10 1.376904422880000034e+00 -4.015332129000015460e-02 -1.253771010809999975e+00
4.977999999999999767e-10 -1.435036727990000038e+00 -5.123829648000000070e-02 1.239377696960000330e+00
5.006000000000000084e-10 -1.657152551220000047e+00 1.375086550380000272e+00 1.208784030399998322e-01
5.027000000000000322e-10 -1.312991162129999889e+00 -1.460571541500002013e-01 -1.372305099999999722e+00
5.037000000000000287e-10 1.180070044799999884e+00 -1.210340400230000002e+00 -1.387579000000001561e-01
5.128000000000000283e-10 1.574672885760000085e+00 -1.776962339900000076e-01 1.449789499999999620e+00
5.449999999999999791e-10 1.331501932110000119e+00 -5.816188277999995160e-02 -1.284889271479999540e+00
5.618999999999999932e-10 1.406824235155999858e+00 1.542764982779999849e+00 -4.697245144100015146e-02
5.667000000000000179e-10 9.518471625500000144e-01 -8.077681999999999363e-01 -2.015761485589999680e-01
