# bin_edges hist err
5.907837911587943396e-08 3.337644113242351978e+02 3.371529693801468852e+01
1.068000432514575467e-07 3.202727695454379386e+01 7.767755634382021768e+00
1.930697728883249708e-07 4.835553775500757183e+02 2.244849484037332843e+01
3.490254878959579243e-07 1.150657086905367350e+03 2.575524278442239989e+01
6.309573444801929638e-07 3.977848716646136381e+03 3.561602048102605522e+01
1.140624923851320228e-06 6.914897269129549386e+03 3.492550535864173611e+01
2.061986009502219260e-06 1.211932422224911306e+03 1.087470804405679203e+01
3.727593720314938057e-06 8.181661887232716253e+03 2.101491992739092751e+01
6.738627168030940877e-06 7.848780906953710655e+03 1.530864140490038316e+01
1.218187912010114744e-05 5.828909050372833008e+03 9.812004933680483987e+00
2.202201949987373474e-05 6.016808927354843945e+03 7.414396376495463237e+00
3.981071705534969458e-05 4.659087835946433188e+03 4.852568897958697391e+00
7.196856730011514085e-05 2.955779407050004011e+03 2.874655739189389880e+00
1.301025216910830151e-04 1.250929550573212737e+03 1.390896550632990669e+00
2.351952635070956471e-04 5.065712646969537900e+02 6.583051474090071409e-01
4.251786303382885782e-04 2.190074122989923069e+02 3.219325976333241024e-01
7.686246100397730154e-04 9.098227158813993753e+01 1.543272105135606864e-01
1.389495494373136101e-03 3.370263629120019289e+01 6.985936386405017240e-02
2.511886431509576835e-03 9.974842524832196133e+00 2.826664634568944526e-02
4.540909610972469757e-03 2.604086200222070158e+00 1.074181109819654333e-02
8.208914159638244779e-03 7.047089105981445556e-01 4.156074133013445797e-03
1.483981788967563172e-02 1.796917544776422127e-01 1.560885513950220410e-03
2.682695795279721809e-02 4.824109196028689844e-02 6.015117451801631210e-04
4.849693428528190769e-02 1.326803768089051573e-02 2.346213160508742082e-04
8.767123872968668463e-02 2.926143123046909007e-03 8.194839876436218345e-05
1.584893192461110933e-01 6.055651887887037116e-04 2.772692527990355750e-05
2.865120269663776198e-01 9.621000396630984019e-05 8.219775363757674514e-06
5.179474679231201861e-01 6.798214397339058317e-05 5.138967044187996993e-06
9.363292088239397737e-01 6.446666530136778001e-06 1.176994893089823736e-06
1.692666615037872635e+00 2.377393602137737429e-07 1.681071137621106919e-07
