# time dx dy dz
4.118000000000000214e-06 1.613757093229999828e+00 2.862115308999877913e-04 -1.614252026800000017e+00
1.775000000000000116e-05 1.614348255259999920e+00 -1.614639226570800057e+00 -7.238560499999036751e-04
2.619999999999999987e-05 7.305721450000801642e-04 -1.615619693939999824e+00 1.613763775593000105e+00
4.542000000000000220e-05 -1.572742960000123036e-03 1.617775147549999959e+00 -1.616173549152999822e+00
5.273999999999999988e-05 1.375242966000032614e-03 1.613384335491000021e+00 1.612932843635999980e+00
6.208999999999999676e-05 1.614482825913999609e+00 3.778409199999555046e-04 -1.613621587119999701e+00
7.375999999999999853e-05 8.156176800000669233e-04 1.595935870352000130e+00 -1.595328669378000219e+00
7.425000000000000230e-05 1.617608136069999869e+00 1.228718992399996379e-02 -1.625024755410000132e+00
7.495000000000000577e-05 -1.612439782837299607e+00 1.346715525999992325e-03 -1.615951765630000203e+00
8.134999999999999870e-05 1.616385386477299679e+00 -1.612503018289999979e+00 -2.456597159999991155e-03
8.587000000000000286e-05 1.613023689729999877e+00 -2.143792833000010382e-03 -1.613945055899999925e+00
8.885999999999999964e-05 1.615005585880000094e+00 1.613640040091000039e+00 -9.953677399999472097e-04
1.000000000000000048e-04 1.615331629970000016e+00 1.567788278000132544e-03 1.613391930880000213e+00
1.068999999999999963e-04 1.616313769910000087e+00 -1.613060105306000303e+00 1.071942028699965788e-03
1.232999999999999884e-04 1.615777940510000121e+00 -6.791150059998751765e-04 1.614120417061299939e+00
1.372000000000000010e-04 1.886101799999795629e-03 1.595157523347999762e+00 -1.593818740340000151e+00
1.408000000000000072e-04 -1.614166153739999832e+00 1.243190816900003118e-02 1.602287519579999930e+00
1.479999999999999925e-04 1.279422899997102563e-04 1.596050157860000152e+00 1.595520857260000147e+00
1.543000000000000101e-04 1.619245427399999659e+00 1.462192965000001788e-02 -1.600622730493999946e+00
1.544000000000000125e-04 -1.611759012270000291e+00 1.339052161000023940e-03 -1.611331919887000197e+00
1.670999999999999959e-04 1.613811555190000302e+00 4.571872000003326594e-05 -1.617599679858999551e+00
2.025999999999999915e-04 4.674107499999359885e-04 1.615696013860999924e+00 -1.613960131060000247e+00
2.178000000000000086e-04 -2.252227699999853963e-04 -1.612778034862000220e+00 -1.618804999176000070e+00
2.411000000000000057e-04 1.615402379009999834e+00 -1.615249688210000034e+00 -3.013456239999226516e-04
2.471999999999999914e-04 1.615015040160000304e+00 -7.249098492999317411e-04 1.614764966197999918e+00
2.516999999999999923e-04 -1.611717483009999619e+00 -1.615001621932699916e+00 4.653994220001828660e-04
2.601999999999999821e-04 -1.613786441089999801e+00 1.613052362336000023e+00 8.546256200000890537e-04
2.618000000000000210e-04 1.615510988949999893e+00 -1.616520062248999690e+00 8.391024100000614525e-04
2.643999999999999758e-04 1.596174268380000205e+00 1.029004399998544842e-04 -1.595367590200000185e+00
2.887000000000000243e-04 1.074028987000005819e-02 -1.617256162741999681e+00 -1.625114143799999855e+00
2.948000000000000100e-04 1.595866976980000018e+00 -1.595897486479999738e+00 -9.461056899999487069e-04
3.062000000000000160e-04 1.616079575199999896e+00 1.595451233458000218e+00 -5.035657300000687293e-04
3.188999999999999994e-04 1.602004928559999986e+00 -1.593402992788000017e+00 -1.243581749999839690e-03
3.363999999999999911e-04 1.606891671440000113e+00 1.589008399669999960e+00 -5.266074300000140110e-04
3.500999999999999989e-04 -1.598026183990000071e+00 6.824714081299722984e-03 -1.616218291879999880e+00
3.550000000000000096e-04 1.319872314600095686e-03 -1.613429946349999700e+00 -1.615142968370000265e+00
3.608999999999999903e-04 1.614334100000000216e+00 -5.416767600001080353e-04 -1.615646442089999857e+00
3.608999999999999903e-04 1.583055268000001410e-03 1.614593530293999546e+00 1.611038234669999625e+00
3.745999999999999981e-04 -1.612854132270000074e+00 6.028850060002060272e-04 1.613804181210000133e+00
3.758999999999999755e-04 -1.614671579010000135e+00 -1.613040713169000329e+00 2.551996189999933273e-03
3.848999999999999774e-04 1.610910004089999958e+00 -7.972943339998213308e-04 -1.613670153910000016e+00
3.867000000000000211e-04 8.024109000055647950e-06 1.613975623932000225e+00 -1.615127312979999896e+00
3.997000000000000119e-04 6.178256380001134751e-04 1.615203781361999935e+00 -1.615001879750000313e+00
4.006999999999999820e-04 -1.613599552689999772e+00 1.907453886000059703e-03 -1.615808434150000084e+00
4.169999999999999987e-04 -1.106370199999604734e-04 1.617218135993999883e+00 -1.616485390520000065e+00
4.241000000000000087e-04 -1.369606860000011084e-03 1.613834364616000272e+00 1.613115010340000044e+00
4.406999999999999785e-04 1.613476183640000006e+00 8.887996949999997292e-04 1.614666043380000193e+00
4.445000000000000166e-04 1.614947816359999955e+00 -1.612918940357600306e+00 9.193849699998929946e-04
4.618000000000000035e-04 1.796626761999940963e-03 1.613666597957999826e+00 -1.613019626420000074e+00
4.815999999999999968e-04 -1.612491544675999755e+00 -1.615611836832000048e+00 -6.199215299996022055e-04
4.966000000000000362e-04 -1.597995811184000026e+00 4.329632251999688403e-03 1.595348117229999696e+00
4.991000000000000427e-04 -6.963784720000060213e-03 -1.601791444193000125e+00 1.611274754460000569e+00
5.042000000000000041e-04 -3.355151560000210927e-03 1.595207388810999882e+00 1.609119640929999484e+00
5.169000000000000417e-04 1.615310721580000219e+00 1.617412242699999947e+00 9.341937219999993727e-03
5.209999999999999788e-04 -1.613111364749999943e+00 1.087324290000079912e-03 1.615589278900000147e+00
5.312000000000000098e-04 1.482860499999925051e-04 -1.612796823173999972e+00 -1.612762668849999859e+00
5.410000000000000312e-04 -1.811284000001241873e-04 -1.614555505825999937e+00 -1.614040531699999725e+00
5.414999999999999892e-04 1.612773999999999930e+00 -2.639763003999942570e-03 -1.615295368300000201e+00
5.429999999999999714e-04 1.615470699999999482e+00 1.614623980936999104e+00 -1.003192730000149495e-03
5.599000000000000027e-04 1.354062510000419127e-03 1.614875723924000361e+00 1.613163252110000556e+00
5.653000000000000256e-04 1.140438876000007470e-03 1.615345060866000049e+00 -1.612968333169999990e+00
5.764999999999999725e-04 1.614551599999999754e+00 1.968498829999833569e-03 -1.614012091600000032e+00
5.768000000000000340e-04 1.616557799999999823e+00 1.426718960000017411e-03 1.613231584769999838e+00
5.810999999999999759e-04 1.953365100000023329e-03 -1.613407194216000207e+00 1.614330335440000042e+00
5.887000000000000522e-04 -1.613090698370000187e+00 -5.379844139995720691e-04 1.615447958260000094e+00
6.036000000000000349e-04 -1.614601285300000022e+00 1.613517868276999945e+00 1.972384620000429238e-03
6.040000000000000447e-04 -1.614684769150000143e+00 -1.613368960527000073e+00 9.915181100000167343e-04
6.110999999999999462e-04 -1.615642744679999687e+00 1.449115499998066122e-04 1.614627890499999996e+00
6.126999999999999851e-04 1.618185044680000129e+00 1.640748900000041973e-04 -1.617248446990000144e+00
6.271999999999999581e-04 1.612651655560000119e+00 1.613605354439999751e+00 6.372610400001044346e-04
6.281000000000000342e-04 -1.615604488449999820e+00 -1.615981853850000149e+00 -5.226888200001813568e-04
6.331999999999999955e-04 -1.293064940000096443e-03 -1.614296028840199959e+00 1.614566883029999733e+00
6.336999999999999534e-04 -1.613643612060000176e+00 -1.068377202800003265e-03 -1.614021624240000063e+00
6.338000000000000101e-04 -1.615072729710000043e+00 3.891691729999574318e-04 -1.612903203460000157e+00
6.359000000000000069e-04 1.617609195430000035e+00 1.506307499997449392e-05 1.616844092569999614e+00
6.407000000000000152e-04 -1.344746780000025468e-03 -1.614333964604999672e+00 -1.613471959079999740e+00
6.736999999999999499e-04 1.613351699999999944e+00 -9.767700670001290379e-04 1.612556731719999359e+00
6.738999999999999548e-04 -1.611991900000000033e+00 -1.346590961200150663e-03 1.616622886480000520e+00
7.117000000000000062e-04 1.613666710979999808e+00 1.870304657999311004e-04 1.614154646005999671e+00
7.165000000000000145e-04 2.481590380001008622e-04 1.595745197997600062e+00 -1.594688184076000326e+00
7.225000000000000519e-04 -1.615806823049999785e+00 -1.601432807172700201e+00 -1.029955218000041042e-02
7.249000000000000018e-04 -1.613159086710000079e+00 1.907539080001630083e-04 -1.614406643259999052e+00
7.487999999999999864e-04 -4.445515699999123480e-04 1.595554282076299568e+00 1.594951490279999273e+00
7.510000000000000399e-04 1.615194353640000191e+00 1.226823896870008444e-02 -1.601482652239999638e+00
7.527000000000000270e-04 4.785890099999580774e-04 1.616119639730000168e+00 1.615665549016000124e+00
7.537000000000000513e-04 1.614521052399999768e+00 1.071945909999976777e-03 -1.613448843555999712e+00
7.594000000000000273e-04 -3.471409099998898004e-04 1.614658374955000308e+00 -1.615364115520000476e+00
7.795999999999999762e-04 1.597648658789999843e+00 -1.594291580475000192e+00 -2.326884399997863808e-04
8.004999999999999963e-04 1.501471113000021895e-02 1.600524813232000021e+00 -1.615489880469999751e+00
8.164000000000000033e-04 1.256022970000029819e-04 1.599845836618000172e+00 1.594909587349999658e+00
8.210000000000000067e-04 -1.197593111999814205e-03 -1.608173507220999943e+00 -1.608585238029999864e+00
8.396999999999999733e-04 1.332022969999426681e-04 1.599826807221000236e+00 1.594909538029999796e+00
8.461000000000000205e-04 -1.614810883800000152e+00 1.303103938870001088e-02 -1.602199870399999782e+00
8.788000000000000022e-04 -1.614604936910000177e+00 1.415225062299993713e-03 -1.614570475260000304e+00
8.804000000000000411e-04 1.612760264810000121e+00 7.667815510000307744e-04 -1.614889361219999930e+00
8.859999999999999603e-04 1.595214549850000108e+00 3.129914080000069203e-04 1.595033931482199963e+00
8.984000000000000449e-04 -1.599982980720000114e+00 3.355638810000338701e-04 1.625757328977800231e+00
8.991999999999999559e-04 2.353671144000089952e-03 1.616238441521999691e+00 1.613258489970000209e+00
9.018999999999999673e-04 -1.597648634240000032e+00 2.168219610000077235e-04 -1.592861358780000014e+00
9.315000000000000363e-04 1.601419520800000384e+00 1.616659695599999669e+00 -1.024615244299978412e-02
9.338999999999999862e-04 1.595756730769999798e+00 1.283470760000679023e-04 1.595111829679999982e+00
9.397999999999999670e-04 9.929666507000074055e-03 -1.603361091289999818e+00 1.612098733350000535e+00
9.470000000000000336e-04 1.735767722999913883e-03 -1.601641740179999829e+00 1.602561977638999657e+00
9.527000000000000095e-04 1.472223344000008535e-03 -1.612083444400000065e+00 -1.592784800340999674e+00
9.566000000000000501e-04 1.617019799999999563e+00 -1.097097020200015795e-02 1.610771107445999828e+00
9.615999999999999548e-04 -1.612003410399999614e+00 -1.615268696023000050e+00 8.849670900000316913e-04
9.657000000000000002e-04 3.278077699997692957e-04 -1.615184606836000292e+00 -1.613590149309999999e+00
9.671000000000000343e-04 -1.595420642247999954e+00 -1.596607476466999298e+00 -1.830440499999946413e-04
9.724999999999999487e-04 1.606372678327999903e+00 1.605583404636999889e+00 7.360135300000672596e-04
9.749000000000000070e-04 1.595581162249999796e+00 1.594547408631000085e+00 1.259498600001223139e-04
9.749999999999999552e-04 1.203886393000041730e-02 1.623604010651999552e+00 -1.616821069780000286e+00
9.794000000000000622e-04 -1.106237120700039045e-02 -1.625087810651999476e+00 1.623458886230000564e+00
9.871999999999999265e-04 1.201607863000050090e-02 1.623573437171999423e+00 -1.616786666880000389e+00
9.982000000000000855e-04 -1.594681102590000066e+00 1.596225597109999672e+00 -2.058155399995154067e-04
1.007999999999999998e-03 1.606422602589999915e+00 -1.607158452720000241e+00 9.345374399995498571e-04
1.008999999999999914e-03 1.615257199999999838e+00 1.136618170000016931e-03 1.613094363420000121e+00
1.010999999999999963e-03 1.670674039999985559e-03 1.614978752826000008e+00 1.613643581220000289e+00
1.028999999999999967e-03 -1.612640226839999524e+00 -1.612918753945999928e+00 1.583467759999873659e-03
1.031999999999999931e-03 -1.615806885020000472e+00 -4.805976999992884937e-04 -1.613433831400000074e+00
1.036000000000000029e-03 -1.613986864009999911e+00 -1.615943852789999413e+00 1.171071680000024262e-03
1.043000000000000090e-03 -3.196616159999229358e-03 -1.614051893307000052e+00 1.612003434320000039e+00
1.048000000000000103e-03 -2.441567800002264477e-04 1.595108056403999885e+00 1.595836691119999706e+00
1.054000000000000032e-03 1.616367500000000179e+00 1.623054563236000059e+00 1.212315769000027466e-02
1.056000000000000081e-03 1.615310599999999486e+00 1.614906406630999935e+00 8.314312099999763813e-04
1.056000000000000081e-03 -1.609931937410000069e+00 3.070668489000243431e-03 -1.616203319299999830e+00
1.066000000000000107e-03 -2.384334907999482132e-03 1.614656661615999855e+00 -1.612201634280000295e+00
1.066000000000000107e-03 1.800649259999625865e-03 -1.616116809426000334e+00 1.615081681259999957e+00
1.077000000000000049e-03 -1.615753270319999935e+00 2.593141419999197075e-04 -1.611991970270000074e+00
1.082999999999999978e-03 1.613372709780000136e+00 -1.612632796612000430e+00 -1.132635450000030186e-03
1.082999999999999978e-03 1.614231199999999866e+00 -1.614811369729999946e+00 -6.600430100002609504e-04
1.116999999999999937e-03 2.235296500000340941e-03 -1.610881702879999766e+00 -1.613857334600000026e+00
1.128000000000000096e-03 -5.719533140000456276e-04 -1.598815951031999472e+00 1.595615541249999936e+00
1.136000000000000074e-03 1.616054600000000008e+00 -1.580825670400014954e-02 1.621200546629999906e+00
1.137999999999999906e-03 1.615779799999999877e+00 3.990058389999960597e-03 -1.609226115579999838e+00
1.142999999999999919e-03 1.615913600000000061e+00 -4.768368484000057523e-04 -1.613799898869999971e+00
1.164000000000000104e-03 1.689791013000068853e-03 -1.616413146031999926e+00 -1.615352660409999919e+00
1.180000000000000059e-03 1.178909478999943129e-03 1.612998892155999897e+00 -1.614799462420000165e+00
1.185999999999999988e-03 -1.613662619959999933e+00 1.614619985632000265e+00 -1.184507139999972560e-03
1.185999999999999988e-03 -9.117536079997494609e-04 1.615497578430000303e+00 1.612606030469999840e+00
1.203999999999999992e-03 1.595321499999999837e+00 -1.594634679919999742e+00 4.844029299997279318e-04
1.204999999999999908e-03 1.625167699999999549e+00 -9.712195003700047069e-03 1.616695517580000185e+00
1.255000000000000039e-03 -1.611526463769999751e+00 -9.382993940000384017e-04 1.614307398510000269e+00
1.263000000000000017e-03 1.610916175539999884e+00 5.130802469999992330e-03 -1.614601055876000224e+00
1.288000000000000082e-03 1.617584199999999583e+00 1.612773789099999799e+00 8.620191859999848383e-04
1.291999999999999963e-03 1.616004866890000002e+00 -1.612941752382999860e+00 9.612261799999311136e-04
1.306000000000000086e-03 2.052255070000099258e-03 -1.614120488590000235e+00 -1.614048237699999833e+00
1.309000000000000051e-03 1.041409479999930079e-03 -1.615287709149999973e+00 -1.614572812640000077e+00
1.332999999999999984e-03 -1.613391845008600001e+00 -1.615859915660000201e+00 -1.106148929999930305e-03
1.337000000000000081e-03 1.614455960539999957e+00 1.615180958270000300e+00 1.119518740000076742e-03
1.337000000000000081e-03 -1.615131413580000119e+00 -1.615913589054000177e+00 -6.657149399999385403e-04
1.340000000000000045e-03 4.175126999992392202e-05 -1.595840669765999920e+00 1.595598320659999958e+00
1.340999999999999961e-03 -1.567826799999999000e-03 -1.612266554210999736e+00 1.611057307459999866e+00
1.358999999999999965e-03 1.618518913280000193e+00 1.603504484421000242e+00 9.803707479999992924e-03
1.363999999999999978e-03 -1.624770939700000083e+00 -1.605621764841000054e+00 -9.803663779999964578e-03
1.378000000000000102e-03 1.068199409999942562e-03 -1.610614680999000070e+00 -1.595444010589999850e+00
1.392999999999999924e-03 9.913604000008364309e-05 1.590457907318999720e+00 -1.599887739499999739e+00
1.396000000000000105e-03 1.617042609810000142e+00 8.731919143999948563e-03 1.601711176649999624e+00
1.400999999999999902e-03 1.312165379999875002e-03 -1.614086274714999991e+00 -1.615064421419999841e+00
1.400999999999999902e-03 -1.612933942127000142e+00 -1.615301069297999881e+00 -2.441268800000284678e-04
1.423000000000000003e-03 -1.614719634899999701e+00 -1.169186819999945559e-03 -1.614641600000000121e+00
1.431999999999999896e-03 -1.296964017000015387e-03 1.612596549500000087e+00 -1.615375699999999970e+00
1.435999999999999993e-03 -1.595520202839999957e+00 1.670930189999909627e-03 -1.597329900000000080e+00
1.441999999999999922e-03 1.606621102840000148e+00 -9.498356599999206035e-04 1.608302810040000086e+00
1.441999999999999922e-03 -1.595748902840000039e+00 -1.594940209040000223e+00 -1.098678368999937444e-03
1.443999999999999971e-03 -1.159641331999984593e-02 -1.623733571909999895e+00 1.614961753560000046e+00
