# atom_type event_id atom_id barrier
1.000000000000000000e+00 6.974140000000000000e+05 8.720000000000000000e+02 1.023987079999999938e+00
1.000000000000000000e+00 6.974080000000000000e+05 6.970000000000000000e+02 1.026061139999999927e+00
1.000000000000000000e+00 6.974110000000000000e+05 6.100000000000000000e+02 1.029125599999999974e+00
1.000000000000000000e+00 6.974090000000000000e+05 1.192000000000000000e+03 1.025534600000000074e+00
1.000000000000000000e+00 6.974160000000000000e+05 9.930000000000000000e+02 1.021714669999999936e+00
1.000000000000000000e+00 6.974060000000000000e+05 1.047000000000000000e+03 1.024065980000000042e+00
1.000000000000000000e+00 6.974120000000000000e+05 2.700000000000000000e+02 1.022970079999999893e+00
1.000000000000000000e+00 6.974130000000000000e+05 3.420000000000000000e+02 1.026891400000000010e+00
1.000000000000000000e+00 6.974100000000000000e+05 1.338000000000000000e+03 1.024999180000000010e+00
1.000000000000000000e+00 6.974150000000000000e+05 5.410000000000000000e+02 1.023818090000000014e+00
1.000000000000000000e+00 6.974070000000000000e+05 5.160000000000000000e+02 1.024251730000000027e+00
