# bin_edges hist err
5.907837911587943396e-08 4.046423357730063231e+02 1.784800830858545240e+01
1.068000432514575467e-07 2.874148996822180280e+01 3.537832853155955970e+00
1.930697728883249708e-07 5.872948424599567261e+02 1.189431227397803603e+01
3.490254878959579243e-07 1.149447347260759898e+03 1.237611554750006349e+01
6.309573444801929638e-07 2.013289256833859326e+03 1.218208074442118161e+01
1.140624923851320228e-06 4.692916475533989797e+03 1.383306346572135759e+01
2.061986009502219260e-06 1.304786352786403995e+03 5.424943648974801746e+00
3.727593720314938057e-06 5.893559008537418777e+03 8.575173544846755647e+00
6.738627168030940877e-06 5.403773690097204053e+03 6.107046793253515737e+00
1.218187912010114744e-05 4.391415528137651563e+03 4.094619114186383690e+00
2.202201949987373474e-05 4.309926454349811138e+03 3.016996066277555233e+00
3.981071705534969458e-05 3.845375998608721147e+03 2.119521329204687721e+00
7.196856730011514085e-05 3.427807506558112436e+03 1.488350336104365512e+00
1.301025216910830151e-04 1.910559896867773432e+03 8.264295876861232903e-01
2.351952635070956471e-04 6.187204490733388411e+02 3.497851236034746902e-01
4.251786303382885782e-04 2.132065675234107118e+02 1.527154445052848475e-01
7.686246100397730154e-04 7.459610785766304275e+01 6.718453674615458560e-02
1.389495494373136101e-03 2.463695019492858407e+01 2.871661773440934914e-02
2.511886431509576835e-03 8.195781508404158089e+00 1.231866292191041018e-02
4.540909610972469757e-03 2.622314464204237527e+00 5.182500376820296795e-03
8.208914159638244779e-03 7.901169443766496991e-01 2.115783453010748692e-03
1.483981788967563172e-02 2.229449507806425534e-01 8.358972961980127821e-04
2.682695795279721809e-02 6.170636125794263377e-02 3.270752184339751939e-04
4.849693428528190769e-02 1.508232769307196221e-02 1.202667095644742245e-04
8.767123872968668463e-02 3.594620326984646584e-03 4.366830421788917065e-05
1.584893192461110933e-01 7.908525893606566147e-04 1.523407734216152976e-05
2.865120269663776198e-01 4.967242248563609035e-05 2.839583392295843822e-06
5.179474679231201861e-01 1.539082409913958564e-04 3.717546982740510028e-06
9.363292088239397737e-01 3.193884250833352296e-05 1.259544994724610982e-06
1.692666615037872635e+00 2.747674876780826515e-07 8.688910880249911741e-08
