# time Ni NiV
0.000000000000000000e+00 1.585023379508695111e-14 1.182941694177640215e-14
7.833999999999999739e-13 1.996439619188878582e-03 1.176899021179800053e-08
1.819999999999999919e-12 4.380821106228041141e-03 6.074846477120744762e-09
2.467999999999999985e-12 6.648376406785772713e-03 1.726702714205895652e-08
3.367000000000000092e-12 9.142590349520574727e-03 8.558085791992050087e-09
4.762000000000000106e-12 1.177238635909818969e-02 6.951837538425709503e-09
4.982000000000000380e-12 1.183259185177696488e-02 4.830057918025154063e-10
5.506999999999999860e-12 1.390249235809831556e-02 2.873348806027850742e-08
5.811999999999999873e-12 1.418439986116859508e-02 7.575523376315641679e-09
5.935999999999999748e-12 1.632589232762664266e-02 3.613428065359482979e-08
6.310000000000000376e-12 1.868310289118524023e-02 2.490366316550483902e-08
7.133000000000000403e-12 2.108502092104311623e-02 1.520686904159154751e-08
7.344999999999999904e-12 2.130886103756724978e-02 3.575233613569321175e-09
7.427000000000000564e-12 2.343058003875330211e-02 6.199718356466387143e-08
1.030999999999999949e-11 2.130886102614269750e-02 3.573522651762147717e-09
1.164999999999999984e-11 2.354839843699966725e-02 5.003036914417204246e-08
1.259000000000000027e-11 2.130886118062582171e-02 3.573696932153390550e-09
1.311000000000000048e-11 2.346524511987747169e-02 5.445025650524643463e-08
1.340000000000000026e-11 2.373447536933932789e-02 2.636396557792037163e-08
1.381000000000000033e-11 2.590452137279984982e-02 5.113529519954009661e-08
1.398999999999999996e-11 2.373447407496817249e-02 2.636113351589941538e-08
1.405999999999999946e-11 2.589024885950497179e-02 7.836317132490682679e-08
1.410000000000000010e-11 2.612737498357808191e-02 1.438095683571465386e-08
1.622999999999999850e-11 2.589024831665571319e-02 7.834783938098339526e-08
1.832000000000000110e-11 2.373155704918419526e-02 4.539941610054886118e-08
1.854000000000000138e-11 2.589905178125635754e-02 5.834777450378313701e-08
1.970000000000000047e-11 2.604194956486602375e-02 1.097005227021816549e-07
2.010999999999999893e-11 2.826319214709775707e-02 3.182673176564198413e-07
2.012999999999999925e-11 2.604194955422420646e-02 1.096935349144641084e-07
2.092000000000000052e-11 2.830006401201282107e-02 7.082381331070176612e-08
2.099999999999999857e-11 3.072603087346882644e-02 4.689585297816399485e-08
2.351000000000000140e-11 3.307402630086497819e-02 4.574328291407664921e-08
2.494999999999999850e-11 3.553973241229341912e-02 7.234862951128753546e-08
2.549999999999999918e-11 3.566174910015879052e-02 4.851795521122009987e-08
2.615000000000000146e-11 3.562374450524184721e-02 9.664554877626732043e-08
2.844999999999999934e-11 3.787145436245129004e-02 6.128399190498370077e-08
2.895000000000000084e-11 4.025732846851105134e-02 7.197441989549636519e-08
2.925000000000000239e-11 4.262852501723241039e-02 1.723307925609376659e-07
2.925999999999999770e-11 4.502232071135749830e-02 4.079114665106382875e-07
2.994000000000000208e-11 4.735940351003813803e-02 1.008489605597669673e-06
3.028999999999999957e-11 4.988896063638664086e-02 4.809911886258885688e-07
3.114999999999999712e-11 4.735493512362305008e-02 1.011459054734389942e-06
3.132000000000000145e-11 4.997884344300828480e-02 4.956912177890119128e-07
3.203999999999999999e-11 5.221399137337746216e-02 2.121118573535187010e-07
3.231000000000000268e-11 5.448665881750627132e-02 1.176703948354417322e-07
3.392999999999999941e-11 5.689571293135811669e-02 5.345312459504882668e-08
3.421999999999999919e-11 5.924586327233402616e-02 4.065311205002763473e-08
3.747000000000000089e-11 6.186688428919043942e-02 6.329593384645239380e-08
3.894999999999999862e-11 6.409234471563722557e-02 1.334802683690420320e-07
3.952999999999999817e-11 6.186688164671145379e-02 6.329123415618692894e-08
3.989999999999999922e-11 5.924775382538080559e-02 4.775526827286233919e-08
4.029999999999999913e-11 6.174205289070479330e-02 7.078023908931145432e-08
4.050000000000000232e-11 6.397304658791901077e-02 1.373552600928495199e-07
4.192999999999999764e-11 6.437605236258021890e-02 1.104920528652902902e-07
4.242000000000000060e-11 6.430469580623057735e-02 5.985534822755288074e-08
4.375999999999999933e-11 6.646208026042128847e-02 1.412820752451004065e-07
4.534999999999999720e-11 6.430469660814246147e-02 5.985379811206269345e-08
4.573000000000000002e-11 6.647153669227032213e-02 6.681199575377635159e-08
4.643000000000000148e-11 6.651859050539486728e-02 4.507327472891245311e-08
4.666999999999999885e-11 6.872900747171284408e-02 9.998579608721192236e-08
4.677999999999999898e-11 7.115493650070676968e-02 9.205463205791025419e-08
4.732999999999999967e-11 7.154765398160076173e-02 2.722688376727216453e-08
4.735999999999999853e-11 7.374410982445750440e-02 5.033723658826267968e-08
4.749000000000000222e-11 7.616881254469626272e-02 5.361171684598663594e-08
4.800999999999999758e-11 7.817195765077156189e-02 2.621550059618070950e-08
4.894000000000000109e-11 8.076354779686266416e-02 4.763052196941467721e-08
4.961999999999999900e-11 7.817143657668534917e-02 2.373314328598042601e-08
4.989000000000000168e-11 8.076354820811611213e-02 4.762995726828134082e-08
5.037000000000000287e-11 8.327391016038647453e-02 2.753571739170935909e-08
5.084999999999999759e-11 8.562692080742821676e-02 2.523877369740724294e-08
5.102000000000000192e-11 8.327391335479771006e-02 2.752826693991616041e-08
5.172999999999999869e-11 8.562673333594568448e-02 2.250392409330851069e-08
5.174000000000000047e-11 8.786804216641341814e-02 4.613951635193151512e-08
5.216999999999999924e-11 8.808010296834641040e-02 1.509318821446352631e-08
5.256999999999999915e-11 9.022391523838349525e-02 1.423115989209749679e-08
5.284999999999999715e-11 8.807633875334242024e-02 1.382872428962426900e-08
5.375000000000000180e-11 9.019108993439481359e-02 6.620945074620567760e-08
5.452000000000000276e-11 9.280860415934927277e-02 8.715185884474309910e-08
5.561000000000000235e-11 9.504620381895009795e-02 9.208882488122966093e-08
5.652999999999999763e-11 9.757382284068644163e-02 8.698166732572580584e-08
5.851000000000000009e-11 9.776582640108250066e-02 3.879547992314856020e-08
5.870999999999999682e-11 9.997150679576849441e-02 1.053619217109144403e-07
5.944000000000000360e-11 1.022456108193238455e-01 8.830751243052322511e-08
5.983999999999999705e-11 1.025355329360223416e-01 1.068829460052787036e-07
6.038000000000000242e-11 1.045371604589179770e-01 7.428503927340475439e-08
6.187000000000000193e-11 1.025365665226202760e-01 1.033983081509081999e-07
6.207999999999999397e-11 1.046122959025658911e-01 2.529292562777519271e-07
6.242999999999999793e-11 1.070645950315504275e-01 5.167752115762278762e-07
6.350000000000000044e-11 1.093357935584937657e-01 7.608881372023747507e-07
6.380000000000000199e-11 1.070645945514771408e-01 5.167706871154478826e-07
6.422999999999999430e-11 1.046171794459373749e-01 2.075728599107281242e-07
6.509000000000000477e-11 1.025321272342756967e-01 9.215138191895664045e-08
6.551000000000000177e-11 1.046114963477849935e-01 2.079095943424933748e-07
6.578999999999999977e-11 1.069677353661850489e-01 5.623355810122649336e-07
6.614000000000000373e-11 1.094770061636038544e-01 7.384354688658594305e-07
6.650000000000000300e-11 1.118192408551685058e-01 7.036919711822697638e-07
6.749000000000000424e-11 1.141908418301221945e-01 1.053567046180194039e-06
6.758000000000000083e-11 1.118192403507475979e-01 7.036863357584225176e-07
6.830999999999999469e-11 1.118560833667424509e-01 6.621236804102002826e-03
6.833999999999999355e-11 1.142404596754829083e-01 7.437719279965383096e-03
6.857999999999999737e-11 1.141911370929057506e-01 1.308218336433159993e-06
6.859000000000000561e-11 1.141996909454601888e-01 2.428347630089242384e-02
6.873999999999999992e-11 1.142120269922967807e-01 3.358138273278019059e-02
6.877999999999999410e-11 1.118495262130663054e-01 3.279187713746441885e-02
6.887999999999999892e-11 1.118271648113657174e-01 2.429926861648386976e-02
6.892000000000000602e-11 1.118275659657561455e-01 4.903869533468865199e-02
6.910999999999999451e-11 1.142882707662392777e-01 4.917220552017291524e-02
6.929000000000000061e-11 1.141000432107010243e-01 4.921472315248682367e-02
6.957999999999999392e-11 1.142900729555329509e-01 4.917450147014088002e-02
6.973999999999999647e-11 1.165237685677408264e-01 4.917114640022433869e-02
6.997000000000000498e-11 1.190192917183809929e-01 4.912072221843516440e-02
7.028999999999999715e-11 1.212813027112182446e-01 4.912498418206244499e-02
7.158999999999999525e-11 1.238545810282587478e-01 4.902139994258003508e-02
7.347000000000000582e-11 1.212813034251333660e-01 4.912498410172081581e-02
7.364999999999999899e-11 1.190293462086116499e-01 4.908916491421065620e-02
7.365999999999999431e-11 1.212836459121835464e-01 4.912469158301653593e-02
7.405000000000000537e-11 1.282655180585079990e-01 4.909658477018745415e-02
7.438000000000000578e-11 1.212813983646006261e-01 4.912457358928871975e-02
7.540000000000000587e-11 1.238558603425271992e-01 4.901851217907472053e-02
7.576000000000000515e-11 1.258626765770017031e-01 4.897114923751118287e-02
7.593000000000000301e-11 1.238558620559945117e-01 4.901851280300528746e-02
7.616999999999999391e-11 1.258627435318832866e-01 4.897115106531704787e-02
7.623000000000000456e-11 1.238558647462222467e-01 4.901851280893795154e-02
7.637000000000000356e-11 1.258628731714795945e-01 4.897105175062477916e-02
7.696999999999999373e-11 1.257842463319086834e-01 4.728768168950391731e-02
7.758000000000000507e-11 1.258628891203421307e-01 4.897101267847957934e-02
7.784999999999999483e-11 1.263112655172288212e-01 4.900094768552917118e-02
7.824000000000000589e-11 1.261481818208927408e-01 4.903297484750375468e-02
7.830999999999999893e-11 1.284546372823807958e-01 4.894098081637957703e-02
7.888000000000000316e-11 1.304384213702751427e-01 4.892891617624143402e-02
8.009000000000000467e-11 1.286356276324558956e-01 4.900762345169815126e-02
8.020000000000000481e-11 1.286627248569810200e-01 5.440646276697710948e-02
8.034999999999999912e-11 1.260906613779027297e-01 9.365524368275363054e-02
8.045999999999999926e-11 1.260738031028237338e-01 9.791046480646718730e-02
8.054999999999999585e-11 1.286072759484128691e-01 9.779003711425879319e-02
8.120999999999999667e-11 1.309752277595460646e-01 9.760165708554911779e-02
8.122000000000000491e-11 1.331646628684170219e-01 9.777797350217028172e-02
8.186000000000000218e-11 1.331683808777799349e-01 1.078525878527649695e-01
8.188000000000000573e-11 1.330759182312532818e-01 1.151553200251537734e-01
8.206999999999999422e-11 1.353603612436906356e-01 1.312910224786523472e-01
8.213000000000000486e-11 1.378714477942974137e-01 1.315821103330048480e-01
8.213000000000000486e-11 1.380586360744393004e-01 1.891095853877805266e-01
8.214000000000000018e-11 1.383046207894640667e-01 1.951313033604375746e-01
8.250999999999999476e-11 1.405156402667391558e-01 1.951356519900653841e-01
