# time dx dy dz
2.501999999999999840e-13 -3.351707219800000859e-01 1.351367699999999950e+00 1.019949100000000275e+00
2.123000000000000142e-12 1.558644290219999728e+00 -1.493100600000000000e+00 5.203619999999981038e-02
2.193000000000000046e-12 1.435777999999999999e+00 1.129281165600000136e-01 -1.426599599999999857e+00
2.812999999999999828e-12 -1.392000168430000073e+00 8.543444999900000614e-01 -2.879863130000045318e-03
2.884999999999999925e-12 8.784096843000008259e-02 1.578658200000000011e+00 -1.322082700000000388e+00
2.942000000000000187e-12 -5.831690835000008510e-02 1.455405100000000118e+00 1.232933000000000057e+00
3.247000000000000200e-12 1.558459500000000109e+00 1.061252999999999780e-01 1.284509880130000337e+00
3.844999999999999873e-12 -1.893982639000010154e-02 4.528755512099998937e-01 -7.287333000000001393e-01
3.910000000000000101e-12 -4.200212084000009422e-02 -7.926774512099998837e-01 9.314196000000000142e-01
4.252000000000000057e-12 -4.885779999999986800e-02 -1.144762400000000069e+00 1.045061000000000018e+00
4.607999999999999752e-12 5.867199999999996030e-02 -1.408743990469999652e+00 -1.201560811815999719e+00
5.564000000000000122e-12 1.580975454030000282e+00 -1.667555790800000770e-01 1.410582820625999823e+00
5.967999999999999612e-12 -1.159822300000000084e+00 1.380309099999999844e+00 1.192211506899998885e-01
5.976000000000000385e-12 1.546302600000000194e+00 -4.567619999999997238e-02 -1.572512200000000027e+00
6.797000000000000219e-12 -1.339712278079999930e+00 4.919099999999999862e-02 -1.304960400000000575e+00
7.057000000000000323e-12 -1.462775070310000203e+00 1.420571999999999724e+00 -6.516282734000003463e-02
8.624999999999999296e-12 1.505656699999999848e+00 -1.354369699999999899e+00 -8.390300000000100455e-03
9.734000000000000326e-12 -1.416501999999998651e-01 -6.778321999999996628e-01 4.628105000000001246e-01
9.735999999999999712e-12 1.629210802509997724e-01 8.689333999999998559e-01 -6.411818000000000239e-01
9.796999999999999553e-12 -1.339160721570000323e+00 -6.823879999999987733e-02 1.290432251860000434e+00
9.973000000000000419e-12 -2.340985784299997596e-01 7.228019000000001082e-01 -5.771026999999999685e-01
1.005000000000000019e-11 2.492978570400000982e-01 7.063998000000000221e-01 -9.109992999999998453e-01
1.075000000000000004e-11 -2.440843570400003937e-01 -4.762877999999998724e-01 6.628113000000002142e-01
1.079000000000000067e-11 1.211577900000000207e+00 -3.558343300000000209e+00 2.768415000000000070e+00
1.080999999999999938e-11 1.542361499999999719e+00 2.085103968999982987e-02 1.476117814130000205e+00
1.163999999999999968e-11 -1.233854599999999913e+00 -1.438135100000000444e+00 3.804791060000034530e-03
1.166000000000000000e-11 -1.160706530999960906e-02 1.466120217179999630e+00 -1.496618700000000413e+00
1.171999999999999934e-11 -2.578700000000266890e-03 -1.482870199999999805e+00 1.366788899999999973e+00
1.213999999999999957e-11 -1.302536530999967579e-02 1.463368717179999834e+00 -1.493644100000000030e+00
1.221000000000000068e-11 -1.382723500000000216e+00 7.086439999999986916e-02 -1.393891299999999944e+00
1.227000000000000002e-11 -3.814040000000046282e-02 8.716351999999998323e-01 -1.368272200000000050e+00
1.244999999999999966e-11 -1.504936300000000005e+00 2.221251000000001030e-01 1.308517199999999825e+00
1.266999999999999993e-11 1.145679759500000255e-01 -1.407482799999999701e+00 -1.057353899999999847e+00
1.323000000000000078e-11 -1.500204900000000396e+00 -9.947800999999997229e-01 -6.253069824100010443e-02
1.515000000000000067e-11 1.542945844020000123e+00 8.111049586499998743e-01 -1.101776131110000084e-01
1.659999999999999954e-11 -1.500356599999999929e+00 -9.930644000000004024e-01 -6.384475126799983580e-02
1.715999999999999877e-11 -1.462974810689999794e+00 1.224656361659999915e+00 -1.040171943600000648e-01
1.861000000000000088e-11 7.667359123999994974e-02 1.451475338339999865e+00 1.397092599999999907e+00
1.879999999999999906e-11 -1.355907518740000040e+00 -1.250408899999999601e+00 3.082260000000001943e-02
