# bin_edges hist err
5.907837911587943396e-08 5.933758389137365157e+02 4.633486848848287565e+01
1.068000432514575467e-07 8.005770661559669321e+00 4.002885330779834661e+00
1.930697728883249708e-07 8.425291840547447464e+02 3.054165906132267594e+01
3.490254878959579243e-07 4.323765583693648864e+02 1.627270643827436913e+01
6.309573444801929638e-07 6.016688722553456046e+02 1.427697052241375530e+01
1.140624923851320228e-06 8.408679403303517574e+02 1.255306448321031709e+01
2.061986009502219260e-06 3.124439472446280206e+02 5.691156021225473260e+00
3.727593720314938057e-06 9.225460809438466185e+02 7.273392752685069240e+00
6.738627168030940877e-06 7.049297506728111102e+02 4.728729773552188043e+00
1.218187912010114744e-05 7.793278288228500514e+02 3.697943237079983625e+00
2.202201949987373474e-05 6.904247534939299840e+02 2.588730833084224692e+00
3.981071705534969458e-05 6.918454936706413037e+02 1.927355596804954052e+00
7.196856730011514085e-05 6.888028671744069698e+02 1.430320409120599878e+00
1.301025216910830151e-04 6.400687671729214117e+02 1.025481315521065362e+00
2.351952635070956471e-04 5.807577640658591918e+02 7.265081951862243370e-01
4.251786303382885782e-04 5.053855863335923573e+02 5.040608907803826311e-01
7.686246100397730154e-04 3.232462385958313575e+02 2.998243412730693391e-01
1.389495494373136101e-03 1.396444554565631506e+02 1.465684746199566457e-01
2.511886431509576835e-03 4.759198031685079400e+01 6.363912199327763364e-02
4.540909610972469757e-03 1.414999762357611601e+01 2.580857618649013557e-02
8.208914159638244779e-03 4.040149562413427375e+00 1.025682994705089807e-02
1.483981788967563172e-02 1.117541797171004436e+00 4.012129043320896045e-03
2.682695795279721809e-02 3.150024353846800351e-01 1.584267570829235973e-03
4.849693428528190769e-02 7.530352036860672726e-02 5.761131495895128194e-04
8.767123872968668463e-02 1.704498963156111935e-02 2.038576860548620324e-04
1.584893192461110933e-01 4.095994586980770784e-03 7.432535258180441424e-05
2.865120269663776198e-01 1.917365233547011513e-04 1.196019572021900376e-05
5.179474679231201861e-01 7.411996407639309583e-04 1.748968686676316146e-05
9.363292088239397737e-01 1.851428159508365298e-04 6.501243578109149522e-06
1.692666615037872635e+00 3.788474847851370334e-07 2.187276973225115377e-07
