step time ezz temp pe pxx pyy szz vol
0 0 0 1400 -5929.01714764005 17656.527369235 17386.8602222264 -1.64497440091935 15439.0729293461
10 0.05 0 1220.64814932786 -5897.22524561454 26819.9022390496 26628.3675105019 -2.44238819908072 15439.1729869924
20 0.1 0 778.814586564794 -5818.87935626518 51327.8533119473 50623.5971421532 -4.7652804219994 15439.5664595638
30 0.15 0 401.04499257295 -5751.88960478222 72008.1838758834 71123.0865123413 -6.80960047242934 15440.4918888801
40 0.2 0 365.201861769837 -5745.57122907429 71970.3533293259 71522.0656418596 -6.87270057505031 15442.1519457984
50 0.25 0 530.944860837136 -5774.94826177172 59890.6722344826 59771.2693162977 -5.72853225973869 15444.5556743504
60 0.3 0 652.826279568111 -5796.44799688751 52442.8060720861 51871.8812043986 -5.04619921841338 15447.5898317269
70 0.35 0 666.33065941648 -5798.67907653284 52995.2192892031 51583.3392721908 -5.1413942523174 15451.1754401081
80 0.4 0 637.325151627922 -5793.37022423774 56193.338755928 54325.0382528735 -5.42768276116125 15455.3100255177
90 0.45 0 647.59389997161 -5795.02987676205 56414.4543308078 55172.3682621051 -5.38296613965725 15460.0185930114
100 0.5 0 711.337071256981 -5806.13747064448 52449.9445950863 52747.4178585255 -4.95492267991869 15465.300696486
110 0.55 0 783.245223862114 -5818.63317726623 47185.923890647 48727.5940174825 -4.45484209595391 15471.1185441132
120 0.6 0 809.906475718346 -5823.06507132802 44159.7699972284 46048.136416072 -4.21569337409096 15477.4219397241
130 0.65 0 770.739858798582 -5815.83348750325 45253.2879041156 46857.5419058452 -4.37785034265358 15484.1817514007
140 0.7 0 697.966942025148 -5802.70003775434 48895.5488595888 49888.3379348526 -4.77268079934707 15491.4076473442
150 0.75 0 654.637358579254 -5794.85086536433 50651.5886372389 50752.621243202 -4.98005259978244 15499.1319797899
160 0.8 0 675.199789889233 -5798.3478892165 48273.1224690121 47048.8312901802 -4.72662489168062 15507.3672564692
170 0.85 0 728.81586713956 -5807.67241601069 43784.8629588036 41612.3679390498 -4.20078596720309 15516.0822509824
180 0.9 0 764.141423789138 -5813.71676165369 40205.1872396286 38068.292704934 -3.78355851204856 15525.2229221549
190 0.95 0 760.015561244411 -5812.76360432427 38559.3332908469 37071.4851023085 -3.6464913208707 15534.7468913523
200 1 0 732.010551687824 -5807.60581694945 38097.7665881738 37327.0180777699 -3.7307689579291 15544.6362400063
210 1.05 0 707.553234731588 -5803.11244489732 37786.3562368585 37487.1737101446 -3.84938403311985 15554.8893377937
220 1.1 0 700.498145450487 -5801.7267803957 36338.4593970997 36419.588022693 -3.81072395054468 15565.5056085594
230 1.15 0 707.146807114142 -5802.7709692074 34021.6111852867 34545.6488647026 -3.59845346355072 15576.4715525451
240 1.2 0 713.703100405455 -5803.78891628905 31982.4131400291 33156.4467896424 -3.30951566419373 15587.7619158127
250 1.25 0 715.955493663033 -5804.03922040901 30376.2991547492 31924.752095678 -3.04349049330558 15599.3503225682
260 1.3 0 714.833149029863 -5803.68499124596 29240.4532511548 30097.9608330305 -2.8892688834162 15611.2130645067
270 1.35 0 710.931933921353 -5802.83524959805 28395.8548205689 28298.1087162387 -2.83983856921217 15623.3299780856
280 1.4 0 712.69201358198 -5802.98591353698 26686.8362640911 26793.3287667426 -2.76994140163595 15635.684861201
290 1.45 0 726.900940473978 -5805.3279487489 23660.2870453591 25227.0696946576 -2.58964239993345 15648.2586326123
300 1.5 0 740.585843278797 -5807.55419622993 20996.4020530381 23711.7690401084 -2.31684166482548 15661.0241156239
310 1.55 0 738.912491373132 -5807.03682900327 20084.4983230023 22638.1744532358 -2.03934300802527 15673.9524408823
320 1.6 0 725.414635483706 -5804.41735815389 20056.2598696291 21473.0422963279 -1.82677581096714 15687.0214037188
330 1.65 0 713.199220027996 -5802.02128985787 19659.8846491014 19607.9870431391 -1.66822698954089 15700.2136812525
340 1.7 0 711.907481720069 -5801.54979051754 18671.7539771605 17200.1273270614 -1.50016659224024 15713.5103712694
350 1.75 0 718.991294091846 -5802.54320488795 17200.4565297674 14770.7268201841 -1.32620492926553 15726.8883951994
360 1.8 0 721.249739560968 -5802.66007966286 15834.598351758 12938.2009284188 -1.20745543255967 15740.3230753202
370 1.85 0 713.019746759965 -5800.90444700941 14729.2006765071 11469.1830546472 -1.10824922696382 15753.7936872647
380 1.9 0 706.622270201329 -5799.46059837546 13347.5863127568 9596.13365850761 -0.944974853021247 15767.2820789629
390 1.95 0 710.605523121971 -5799.84137719722 11217.0791438254 7222.58522243393 -0.72935318138347 15780.7657428528
400 2 0 717.092308618362 -5800.64055544311 9133.74599757297 5323.1171397451 -0.557184515767643 15794.2169220794
410 2.05 0 717.386243534591 -5800.32257506846 7756.73382098868 4288.86488394858 -0.460376005057285 15807.6111766025
420 2.1 0 716.624688361683 -5799.80709478059 6426.78106470196 3602.27032075787 -0.348193296233681 15820.931802999
430 2.15 0 722.938864616265 -5800.53195662298 4528.9645019563 2587.10358966062 -0.177000030995552 15834.1634116495
440 2.2 0 732.944574082781 -5801.89166687934 2087.28852954068 1103.45683906504 0.030502231993226 15847.2858825798
450 2.25 0 738.98362653645 -5802.52348146008 -237.812890279548 -662.798604395571 0.268842411375443 15860.2744440839
460 2.3 0 735.478137515851 -5801.44733231426 -1838.48158080465 -2236.60024446133 0.481528527285776 15873.1031209717
470 2.35 0 723.761049328154 -5798.90899159478 -2953.82989078267 -3335.45613269969 0.582292966379032 15885.7506595722
480 2.4 0 712.842713405767 -5796.51197353069 -4177.83749942556 -4655.56585034565 0.626470647697934 15898.2029914115
490 2.45 0 708.997232844815 -5795.36356854977 -5374.05632667596 -6339.39029575525 0.689765894937101 15910.4477639002
500 2.5 0 710.043809863724 -5795.07571462946 -6675.94967296209 -7586.67072034983 0.810389692581488 15922.4713096109
510 2.55 0 714.064011671425 -5795.30095566148 -8317.85532956798 -8455.88883332762 0.971182377028169 15934.2592533062
520 2.6 0 720.79830960521 -5795.99588910511 -10209.8097376402 -9689.97855927232 1.13317319713976 15945.7961153715
530 2.65 0 725.205115275815 -5796.26498382413 -11784.9380039543 -11203.2285234571 1.25916560268538 15957.0649291473
540 2.7 0 721.779012355085 -5795.13659607022 -12879.0111003905 -12111.9263181685 1.35611983577594 15968.050638765
550 2.75 0 717.391539839901 -5793.83736030536 -13493.6167811713 -12795.54959573 1.47786461083331 15978.743135093
560 2.8 0 717.097209814826 -5793.26254609607 -13850.4782616803 -13857.8810342006 1.64349851223917 15989.1344088093
570 2.85 0 717.076941496683 -5792.73061853841 -14402.4443822123 -15215.0138405778 1.82762947985601 15999.2149981738
580 2.9 0 719.21589673589 -5792.57735260187 -15494.0352847827 -17072.0268397247 1.99610684816676 16008.9730356533
590 2.95 0 723.316348538823 -5792.76550915633 -16545.0560571158 -18961.9997762714 2.08059564805935 16018.3943668539
600 3 0 723.34674242752 -5792.22616202418 -17135.5618636407 -19837.2706166487 2.06386487201237 16027.4683846487
610 3.05 0 715.477341859955 -5790.29243394246 -17541.2338483988 -19975.0343081111 2.01152640351684 16036.1933436088
620 3.1 0 707.603212861846 -5788.36639230704 -17944.2464296533 -20668.8229513167 1.99075195889715 16044.5723798664
630 3.15 0 710.396527450234 -5788.33489628589 -18819.1477445085 -22062.0450469182 1.99812228267784 16052.6059319612
640 3.2 0 724.075718675158 -5790.22828704228 -20480.9187492179 -23396.0168021118 2.0334425276525 16060.2893348449
650 3.25 0 740.574547643031 -5792.6112431401 -22335.677667377 -24375.2192431415 2.1297932515422 16067.6142149568
660 3.3 0 749.164541226553 -5793.58516632277 -23602.4056471256 -25198.4092184057 2.26824269069917 16074.5708090441
670 3.35 0 746.639251474127 -5792.58734357976 -24301.0371724707 -25669.0008685452 2.45963068049795 16081.150495621
680 3.4 0 737.455291282536 -5790.4196242433 -24439.2417169083 -25311.1494583861 2.65100616952461 16087.3467890195
690 3.45 0 719.951107234785 -5786.78844639057 -24250.0834127136 -24496.1864449362 2.75755992382526 16093.1584544876
700 3.5 0 701.406813559671 -5782.99005347028 -24091.0798358793 -23826.7389233798 2.75653100077899 16098.5903919722
710 3.55 0 697.356823648112 -5781.77326670514 -24691.7490811766 -24028.5746950038 2.76848149215628 16103.6502595599
720 3.6 0 708.077348116526 -5783.17480971827 -26113.724977706 -25251.9678609256 2.86299683765584 16108.3394021014
730 3.65 0 723.095460830148 -5785.33042290631 -27384.8771176594 -26603.5321125483 2.98308501273292 16112.6500612265
740 3.7 0 733.656228842339 -5786.69172714782 -27769.1030723108 -27294.5017813197 3.0922281269834 16116.5734188851
750 3.75 0 738.987322650323 -5787.12629728828 -27463.903295918 -27535.0121178589 3.16354532682368 16120.1066153445
760 3.8 0 743.889911912189 -5787.48976640419 -27820.7139108648 -28080.9936962102 3.20130550535142 16123.2518791342
770 3.85 0 747.660492336876 -5787.66021535206 -28684.3193295147 -28762.3668666587 3.17068292496643 16126.0101095971
780 3.9 0 743.40554743916 -5786.41348414648 -29057.6793402668 -29084.6479035568 3.07121717352858 16128.3825867107
790 3.95 0 733.298434740981 -5784.14310807964 -29167.529519964 -28889.2097033205 2.94934603227312 16130.3758162594
800 4 0 723.767978735737 -5781.98783260323 -29574.3302797422 -28553.3647130751 2.86010553046491 16131.9997466139
810 4.05 0 717.479597718113 -5780.41693578853 -29702.9912280606 -28372.9817262874 2.78418017896809 16133.2630356603
820 4.1 0 718.568653506059 -5780.16198938238 -29390.0556788801 -28444.4780258903 2.73296062211187 16134.1739591256
830 4.15 0 725.432335289356 -5780.93270125971 -28744.0521696913 -28632.0418614112 2.73239964091391 16134.7403025339
840 4.2 0 729.476147966056 -5781.20593588931 -27941.6320142014 -28807.5216399391 2.71984452243821 16134.9689640761
850 4.25 0 734.406495722431 -5781.64069917909 -27874.1050593339 -28572.4009376303 2.67934884961506 16134.8674769896
860 4.3 0 740.597791158992 -5782.30383060368 -28388.4266473552 -27583.7209666586 2.62031205358243 16134.4433043827
870 4.35 0 738.444149259409 -5781.48857191093 -28536.4238671192 -26014.9025235812 2.52888712514625 16133.705409402
880 4.4 0 733.375290104938 -5780.16414819101 -27875.8730350378 -24864.3199761308 2.48282776501614 16132.6667196438
890 4.45 0 735.211625018925 -5780.07164017454 -27094.0015615023 -24762.757376886 2.56463503937465 16131.3394257666
900 4.5 0 740.394817392938 -5780.57428109383 -26451.3400388491 -25599.9041313025 2.69750464219936 16129.7278823149
910 4.55 0 745.778499056205 -5781.11490536447 -26187.9014265099 -26478.4564197814 2.77054702747049 16127.8306415879
920 4.6 0 752.552099427199 -5781.9045248102 -26700.9440209256 -27079.2680067172 2.799747311257 16125.6461434976
930 4.65 0 758.452792568446 -5782.54075197876 -27204.2482990834 -27809.2075971491 2.8171330995774 16123.1726987702
940 4.7 0 759.601478271782 -5782.34015836677 -27132.1325581813 -28385.9109863564 2.7884087533509 16120.409065202
950 4.75 0 761.103447069 -5782.2074438594 -26839.7474127656 -27907.9829561786 2.6907388935468 16117.3585542503
960 4.8 0 766.643019619517 -5782.79632990535 -26563.4603652917 -26897.0272550089 2.5899280956776 16114.0312385765
970 4.85 0 774.910422682764 -5783.8652516949 -26368.7524887769 -26162.2390339229 2.5613294318041 16110.4391529452
980 4.9 0 780.379692084578 -5784.44070424444 -26196.2579658689 -25448.2649945127 2.5891219294067 16106.5905666255
990 4.95 0 776.214099964526 -5783.31223062692 -25303.0931052823 -24315.9478670594 2.57963294566709 16102.4919500715
1000 5 0 768.431320962576 -5781.54703149788 -23555.3318162427 -23035.364197786 2.46556207142091 16098.1550616756
1010 5.05 0 769.868341631252 -5781.42046180249 -22133.128908818 -22620.7135742725 2.31383118865718 16093.5981217738
1020 5.1 0 779.102373885444 -5782.67399970942 -21319.5964290436 -22857.6701751755 2.19137022006669 16088.8367690414
1030 5.15 0 786.151007192927 -5783.53567649211 -20692.5914917814 -22672.5907059157 2.08564864107319 16083.8812313808
1040 5.2 0 788.191240826354 -5783.50637457597 -20317.1088112386 -22000.7184380408 1.96929638292293 16078.7413418987
1050 5.25 0 786.174603249118 -5782.76347223962 -20244.1171298816 -21160.4096764557 1.85964847613707 16073.4278414591
1060 5.3 0 782.311532936406 -5781.69279094853 -20004.5331342825 -19995.7811857676 1.76096376549445 16067.9510298787
1070 5.35 0 775.873562316688 -5780.16633791951 -18971.253391947 -18736.8415530813 1.65046812591838 16062.3224695336
1080 5.4 0 768.281155166108 -5778.4372726892 -17474.53687066 -17651.1006485255 1.55707594056182 16056.5569797624
1090 5.45 0 767.255058313515 -5777.87068760765 -16745.7108146652 -16684.4090615236 1.50644963402057 16050.6694318642
1100 5.5 0 774.522445885748 -5778.77218998267 -16632.1135433604 -15692.1967139503 1.47839385909307 16044.67002282
1110 5.55 0 777.886593186875 -5778.97570349392 -15618.4973492852 -14346.0644205296 1.39644400445874 16038.5665580551
1120 5.6 0 772.24291409596 -5777.578395587 -13870.0978337596 -12700.7908556603 1.2813148769888 16032.3725506916
1130 5.65 0 773.517388412083 -5777.40508260893 -12690.5105422573 -11820.6413802261 1.23080231714806 16026.1055563012
1140 5.7 0 789.216640358763 -5779.78465815552 -12445.605891591 -12191.3660566875 1.2924622254268 16019.7758948202
1150 5.75 0 808.996647033643 -5782.88134173256 -12228.8384812747 -12605.3473272478 1.34298032355191 16013.3827176236
1160 5.8 0 816.507057730694 -5783.79417481988 -11193.7482323112 -11757.457211554 1.2562932336239 16006.9254140779
1170 5.85 0 810.797579583685 -5782.35965086407 -9768.64185298212 -10416.044626273 1.10357602480776 16000.4147069296
1180 5.9 0 803.826112974532 -5780.70466639453 -8780.92011935119 -9797.62999933992 0.978200083591597 15993.8667256915
1190 5.95 0 795.03551049795 -5778.72883838028 -8008.1697711135 -9073.7596590833 0.853712354115485 15987.2934373244
1200 6 0 785.629466080093 -5776.6436326406 -6809.89605622271 -7655.12820830945 0.707295055960107 15980.7062292624
1210 6.05 0 786.121577663597 -5776.31250454588 -6041.57674148693 -6724.35943519723 0.562869441507487 15974.1200892935
1220 6.1 0 796.989991487372 -5777.81311023519 -5955.26804652787 -6795.57978183529 0.450014249646225 15967.5466500045
1230 6.15 0 813.653946417556 -5780.33501293827 -6085.45785910985 -6654.76689515641 0.403605732835144 15960.9906115051
1240 6.2 0 827.666633920989 -5782.37884694755 -6141.8131868541 -5767.13504535398 0.411089744498302 15954.4537810185
1250 6.25 0 825.719141327254 -5781.586982089 -5045.131524486 -4133.76722875043 0.315949666707162 15947.9397095626
1260 6.3 0 812.352015473487 -5778.77030627242 -2466.19058834235 -2506.78202794751 0.125981255620659 15941.4619369412
1270 6.35 0 804.344729499727 -5776.90463220964 -61.5333437248598 -1630.40192807634 -0.00584009105891258 15935.0418176482
1280 6.4 0 809.404458143982 -5777.35180987082 976.698361983075 -1192.79095102875 -0.0539346654443754 15928.6956402344
1290 6.45 0 818.784394135071 -5778.5570078531 1274.8161329131 -284.070768390735 -0.0693145113058856 15922.4304589104
1300 6.5 0 819.336199189183 -5778.19195716318 1646.49561164069 1482.85908772534 -0.126202401195412 15916.25090025
1310 6.55 0 815.095367477222 -5776.97712134076 2305.11673031523 3079.05702029842 -0.268808158299276 15910.1659018815
1320 6.6 0 816.323713017154 -5776.73205164215 3302.37266016174 3811.38844035252 -0.377684056071283 15904.1874666803
1330 6.65 0 824.919384670319 -5777.78516606948 4371.17473516479 4207.83325385682 -0.374628108793878 15898.3245751674
1340 6.7 0 838.776951096668 -5779.76342191488 5038.07736969735 4020.84681879068 -0.31606657593791 15892.5808704191
1350 6.75 0 850.498536361796 -5781.36041375247 5514.9770489554 3268.78085909193 -0.302969111968492 15886.9545376835
1360 6.8 0 855.729790587299 -5781.80220689668 6594.30015168383 3784.82120044651 -0.41569599780129 15881.4436335812
1370 6.85 0 856.62213950323 -5781.47332876785 7670.02998580286 5649.75615515606 -0.595194703038848 15876.0562976582
1380 6.9 0 853.961471367616 -5780.51362187163 8515.28162409166 7831.00212531045 -0.735962371903792 15870.8078614392
1390 6.95 0 846.234775339064 -5778.65782118915 9561.40934759938 9687.4814680183 -0.813673897222295 15865.7129750187
1400 7 0 835.675659654871 -5776.30196570881 10214.36355221 11094.2718156894 -0.843080422173909 15860.7831680668
1410 7.05 0 833.678632034599 -5775.46623237739 9699.18242249429 12085.2479796439 -0.83563014150569 15856.0246383742
1420 7.1 0 836.699121531959 -5775.52320712739 9343.5055548531 12834.7132616898 -0.881393902879497 15851.4373240769
1430 7.15 0 834.750615364342 -5774.69376849138 10214.1068152941 13070.009003739 -0.998426728225292 15847.0224187286
1440 7.2 0 837.805693687917 -5774.75201477229 11252.3431590694 12761.0685626383 -1.04900861694745 15842.7851656869
1450 7.25 0 848.563173898351 -5776.17456354328 11709.6275053811 12277.691970429 -1.03592664635757 15838.7276046514
1460 7.3 0 857.608292573896 -5777.28714836535 12024.2850871269 12453.1806337897 -1.06966433968749 15834.8475606844
1470 7.35 0 864.595595472397 -5778.03346439023 12499.6640907409 13135.8833615778 -1.15201604678824 15831.1457306647
1480 7.4 0 869.574114415057 -5778.42336374808 13018.6661041468 13488.2061078609 -1.2801901476154 15827.626805623
