# bin_edges hist err
5.907837911587943396e-08 2.484348289544447539e+02 2.347488480072605199e+01
1.068000432514575467e-07 8.589139201003460400e+00 3.246389471710167562e+00
1.930697728883249708e-07 2.463856267907509903e+02 1.293189163200861458e+01
3.490254878959579243e-07 4.362867412707275321e+02 1.279879111010336423e+01
6.309573444801929638e-07 8.696129343712869968e+02 1.343923382791965260e+01
1.140624923851320228e-06 2.400844959809237935e+03 1.660818385969559685e+01
2.061986009502219260e-06 8.247932258081279997e+02 7.240043914701534966e+00
3.727593720314938057e-06 2.128108815727735873e+03 8.649562568473101010e+00
6.738627168030940877e-06 1.768836653290699132e+03 5.865022264583706679e+00
1.218187912010114744e-05 2.762337274782695658e+03 5.451207628032846308e+00
2.202201949987373474e-05 1.618332387224241074e+03 3.103250301724213678e+00
3.981071705534969458e-05 1.562859797010544298e+03 2.268148705929951880e+00
7.196856730011514085e-05 1.472152078903889333e+03 1.637255374106668659e+00
1.301025216910830151e-04 1.317427720949788863e+03 1.151945828801987703e+00
2.351952635070956471e-04 9.996096808264250058e+02 7.462983061407298946e-01
4.251786303382885782e-04 5.004911945695873214e+02 3.927570787418849796e-01
7.686246100397730154e-04 1.912843930959526801e+02 1.805901840972057582e-01
1.389495494373136101e-03 6.718279940232882552e+01 7.959980275987786624e-02
2.511886431509576835e-03 2.158675075764979212e+01 3.355870191149230158e-02
4.540909610972469757e-03 6.595534506763156557e+00 1.379637799610191999e-02
8.208914159638244779e-03 1.967814434957875891e+00 5.604807856879023310e-03
1.483981788967563172e-02 5.551675877790407387e-01 2.214161426949532233e-03
2.682695795279721809e-02 1.519971217225816462e-01 8.616749797873510686e-04
4.849693428528190769e-02 3.638709245177071394e-02 3.135653380569700284e-04
8.767123872968668463e-02 8.804023269284587047e-03 1.147158782422929787e-04
1.584893192461110933e-01 2.010882063776458367e-03 4.077601826402222268e-05
2.865120269663776198e-01 1.454478455549388293e-04 8.156310165989002101e-06
5.179474679231201861e-01 3.385270907270041766e-04 9.254764504618212802e-06
9.363292088239397737e-01 7.725623440564754151e-05 3.288243703981810237e-06
