# time dx dy dz
8.474000000000000041e-13 1.182914999999999939e+00 1.231476276699999817e+00 2.342578660000010915e-03
9.623000000000000497e-13 1.469741999999999882e+00 9.929037144999987297e-02 1.189302499999999707e+00
4.599000000000000093e-12 1.180414219119999997e+00 -1.638094999999999968e-01 1.220432900000000043e+00
7.220000000000000335e-12 -1.439873018950000194e+00 4.049135334999995339e-02 1.331635035219999930e+00
7.403999999999999713e-11 1.463621998300000671e-01 1.207903086539999782e+00 -1.303922435220000065e+00
7.551000000000000601e-11 1.066168000000000671e-01 -1.154410739889999871e+00 -1.153276896429999976e+00
7.750999999999999911e-11 -8.159731999999999541e-01 2.405122259000019858e-02 6.820231999999999406e-01
7.753999999999999797e-11 -5.053561000000000858e-01 -1.046725075500001129e-01 5.822556999999999316e-01
8.040999999999999685e-11 1.247482499999999828e+00 1.711390110000071685e-03 1.383416299999999932e+00
9.865000000000000314e-11 1.408983099999999711e+00 5.706139304000018564e-03 -1.311014608819999872e+00
1.321999999999999933e-10 1.317789036570000238e+00 -1.121501491925999794e+00 -9.410380880999993924e-02
1.333999999999999995e-10 1.530529657540000033e+00 1.636002682000009534e-02 1.331218381470000267e+00
1.347000000000000105e-10 -8.528514941099998303e-01 -1.291816499999999923e+00 -2.151474000000001829e-01
1.364999999999999939e-10 -1.203283400000001002e+00 1.107047099999999951e+00 1.002643999999998925e-01
1.372000000000000018e-10 1.203291000000000999e+00 -1.107047199999999787e+00 -1.002644999999998954e-01
1.381999999999999984e-10 1.105663199999999513e+00 -1.233948227520000440e+00 -7.563735465000004377e-02
1.418999999999999960e-10 1.351564829430000003e+00 -1.297387589999998703e-02 -1.316785445350000083e+00
1.422000000000000104e-10 -1.280503029429999939e+00 -1.379457697879999944e+00 -4.805724307999993672e-02
1.428999999999999925e-10 1.293009199999999748e+00 -1.248192405000006500e-02 1.391106470310000010e+00
1.431000000000000022e-10 1.456969699999999701e+00 1.166707067700000489e-01 1.057277781719999865e+00
1.556999999999999897e-10 -1.209421999999999775e+00 -1.293257049559999761e+00 6.462004803000007125e-02
1.606999999999999982e-10 -9.219059289299998960e-01 1.296809999999992691e-02 1.094876371789999858e+00
1.649999999999999989e-10 1.238798028929999795e+00 7.704735649000002407e-02 1.332433739150000296e+00
1.715000000000000023e-10 -2.197159999999986901e-02 -1.452483882590000164e+00 1.296123382719999828e+00
1.792999999999999909e-10 2.197990000000005217e-02 1.452481911990000096e+00 -1.296130082719999965e+00
1.888999999999999887e-10 1.231199399999999944e+00 1.378868096820000000e+00 1.101732075200009819e-02
1.905999999999999932e-10 -5.594550000000023116e-02 1.409301817289999592e+00 -1.186842220751999966e+00
2.027000000000000083e-10 -1.372194399999999703e+00 -8.525089999999962975e-02 1.274680790949999976e+00
2.027000000000000083e-10 9.948434103400000117e-01 -2.091789036000007984e-02 1.094201173370000113e+00
2.102000000000000083e-10 -9.948492103399999564e-01 2.093899036000007596e-02 -1.094191166020000328e+00
2.158999999999999989e-10 4.419159999999994204e-02 1.254018499999999925e+00 -1.061210313980000208e+00
2.182000000000000065e-10 -1.338138900000000131e+00 1.135896688859999948e+00 -9.482028431999992013e-02
2.226000000000000120e-10 -1.150830774069999896e+00 -1.155532402310000206e+00 1.634190493799999866e-01
2.240000000000000020e-10 -1.178512955300000664e-01 -1.395625386549999680e+00 1.030215450620000084e+00
2.744000000000000037e-10 1.178512955300000664e-01 1.395627475959999808e+00 -1.030215650619999979e+00
2.749999999999999809e-10 -1.178836955300001099e-01 -1.395625475959999973e+00 1.030234350620000239e+00
2.825999999999999857e-10 1.347581775489999689e+00 -1.042501999999998902e-01 1.171331999999999596e+00
3.204999999999999789e-10 -2.450937125999997357e-01 9.291169000000001343e-01 -1.159438999999999886e+00
3.220000000000000254e-10 1.212804426799999558e+00 -9.287302759999851998e-03 -1.115304200000000190e+00
3.226000000000000027e-10 -1.000457899999999789e+00 1.446580000000004251e-02 -1.131066399999999916e+00
3.245000000000000168e-10 -5.265599999999870384e-03 -1.248530789360000837e+00 -1.233033077030000202e+00
3.322000000000000005e-10 -9.035169999999992374e-02 1.166284300000000052e+00 -9.730108229700000777e-01
3.543000000000000069e-10 1.433654591289999836e+00 -3.644309999999992278e-02 -1.427175599999999989e+00
4.625000000000000055e-10 1.381468508709999821e+00 -5.786519999999985286e-02 -1.315569587179999722e+00
5.048999999999999832e-10 1.239961200460000024e+00 -2.485950058800000251e-02 1.289668487179999934e+00
5.065999999999999877e-10 1.228691500000000270e+00 1.153967335448000009e+00 -8.373149999999998649e-02
5.068000000000000490e-10 1.156160854029999907e+00 8.907716000000001078e-01 -1.149095043200000221e-01
5.134000000000000055e-10 1.388177800000000239e+00 -1.787990000000009780e-02 1.068838304320000265e+00
5.179999999999999690e-10 1.364368188659999870e+00 1.032804799999999856e+00 1.544899999999904683e-03
5.202999999999999507e-10 -1.273173292639999898e+00 1.192478999999999761e-01 1.065345496790000013e+00
5.287000000000000458e-10 6.299756039799999652e-01 3.421359000000001038e-01 8.827758032099998209e-01
5.287999999999999730e-10 6.742421999999999027e-01 -4.048437000000001951e-01 5.037535438600000415e-01
5.843999999999999672e-10 -3.273839741000003634e-02 -1.349633923449999884e+00 1.448848599479999777e+00
5.850000000000000478e-10 1.978492751700000607e-02 1.300230439509999947e+00 1.063063956659999976e+00
5.991999999999999574e-10 -1.097382353550000023e+00 -1.179608200000000107e+00 2.108730000000016980e-02
6.007000000000000039e-10 -1.880328515599999639e-01 -7.808514000000001953e-01 7.815507999999999900e-01
6.008999999999999619e-10 1.880282442100000007e-01 7.808001999999999443e-01 -7.815494000000000607e-01
6.018000000000000312e-10 1.267487391129999752e+00 -1.457462739199998081e-01 1.253677973259999856e+00
6.025000000000000391e-10 -1.267545933630000121e+00 1.456264739199998604e-01 -1.253531173259999854e+00
