# bin_edges hist err
5.907837911587943396e-08 1.575222343065725283e+02 1.599395965264578301e+01
1.068000432514575467e-07 4.491560730517126565e+00 2.008687023700981733e+00
1.930697728883249708e-07 2.638632672749685639e+02 1.145069047145673835e+01
3.490254878959579243e-07 4.491522811770205408e+02 1.111136933829140894e+01
6.309573444801929638e-07 1.007663832575814126e+03 1.237819117000630342e+01
1.140624923851320228e-06 2.253938280011414008e+03 1.376889003251803345e+01
2.061986009502219260e-06 6.282190326967488545e+02 5.406448095872544712e+00
3.727593720314938057e-06 2.064191153028832559e+03 7.288866915097636401e+00
6.738627168030940877e-06 1.859631853311036139e+03 5.145494569401773965e+00
1.218187912010114744e-05 1.923075268310310548e+03 3.891708909948959683e+00
2.202201949987373474e-05 1.813870948587710018e+03 2.811084958307243920e+00
3.981071705534969458e-05 1.672028351363307365e+03 2.007341062963367673e+00
7.196856730011514085e-05 1.560935370732954198e+03 1.442515148389076796e+00
1.301025216910830151e-04 1.365546087608914604e+03 1.003482202150185909e+00
2.351952635070956471e-04 1.023279504687495660e+03 6.460739081995208188e-01
4.251786303382885782e-04 4.927511022391518054e+02 3.334474788516191279e-01
7.686246100397730154e-04 1.842984529966438174e+02 1.516711753335741319e-01
1.389495494373136101e-03 6.520321700153166944e+01 6.709733801390312113e-02
2.511886431509576835e-03 2.091730637081598232e+01 2.826521081194853513e-02
4.540909610972469757e-03 6.281592254106199924e+00 1.152027358311758821e-02
8.208914159638244779e-03 1.855856275650865639e+00 4.657240472963898072e-03
1.483981788967563172e-02 5.170402795514845717e-01 1.828299133148361937e-03
2.682695795279721809e-02 1.407574296153042970e-01 7.094949354213065697e-04
4.849693428528190769e-02 3.419430637394346717e-02 2.600872762880960718e-04
8.767123872968668463e-02 7.849507131749360045e-03 9.268126929961867236e-05
1.584893192461110933e-01 1.795435661778864087e-03 3.296736783146991817e-05
2.865120269663776198e-01 1.272446231585152849e-04 6.527511438993497608e-06
5.179474679231201861e-01 3.391574258776490968e-04 7.926056398465194551e-06
9.363292088239397737e-01 7.469605357448307048e-05 2.766520502758632083e-06
1.692666615037872635e+00 5.101169815977517580e-07 1.700389938659172615e-07
