# t dx dy dz
2.223999999999999798e-06 1.770000000000000018e+00 1.770001399999999947e+00 0.000000000000000000e+00
6.967000000000001227e-06 -1.770000000000000018e+00 0.000000000000000000e+00 -1.770000100000000076e+00
1.948899999999999924e-05 1.770000000000000018e+00 0.000000000000000000e+00 -1.769998599999999866e+00
4.039999999999998589e-06 1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
2.770000000000002278e-06 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000100000000076e+00
4.890000000000002309e-06 -1.770000000000000018e+00 0.000000000000000000e+00 -1.770000100000000076e+00
1.179999999999999544e-05 0.000000000000000000e+00 -1.770001399999999947e+00 -1.769998600000000089e+00
5.350000000000001293e-06 -1.770000000000000018e+00 0.000000000000000000e+00 -1.770002400000000087e+00
6.690000000000005404e-06 1.770000000000000018e+00 0.000000000000000000e+00 -1.770000500000000088e+00
5.539999999999991004e-06 0.000000000000000000e+00 1.770001399999999947e+00 -1.769998600000000089e+00
1.360000000000000531e-06 1.770000000000000018e+00 0.000000000000000000e+00 -1.770000500000000088e+00
4.420000000000001727e-06 0.000000000000000000e+00 -1.770001399999999947e+00 1.770000500000000088e+00
1.106000000000000592e-05 -1.770000000000000018e+00 -1.769998600000000089e+00 0.000000000000000000e+00
1.139999999999999250e-05 -1.770000000000000018e+00 -1.769999499999999948e+00 0.000000000000000000e+00
1.500000000000009355e-06 -1.770000000000000018e+00 0.000000000000000000e+00 1.769998600000000089e+00
4.189999999999998847e-05 -1.770000099999999854e+00 0.000000000000000000e+00 -1.769998600000000089e+00
6.200000000000015178e-06 -1.769998600000000089e+00 1.769999499999999948e+00 0.000000000000000000e+00
1.259999999999998101e-05 -1.770002400000000087e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.099999999999999633e-05 1.770002400000000087e+00 0.000000000000000000e+00 1.770000500000000088e+00
6.000000000000145842e-07 1.769998600000000089e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.010000000000000155e-05 1.770000099999999854e+00 1.769998600000000089e+00 0.000000000000000000e+00
5.900000000000007886e-06 1.770000000000000018e+00 0.000000000000000000e+00 1.770000500000000088e+00
4.799999999999981148e-06 -1.770000000000000018e+00 -1.769998600000000089e+00 0.000000000000000000e+00
2.250000000000000481e-05 1.770000000000000018e+00 0.000000000000000000e+00 1.770002400000000087e+00
5.800000000000005455e-06 -1.770000000000000018e+00 1.769998600000000089e+00 0.000000000000000000e+00
2.899999999999989175e-06 1.770000000000000018e+00 0.000000000000000000e+00 -1.770002400000000087e+00
9.700000000000018937e-06 0.000000000000000000e+00 1.770001399999999947e+00 -1.770000500000000088e+00
9.199999999999979678e-06 -1.770000000000000018e+00 0.000000000000000000e+00 1.770000500000000088e+00
4.199999999999993669e-06 -1.770000099999999854e+00 0.000000000000000000e+00 1.770002400000000087e+00
1.440000000000002476e-05 -1.769998600000000089e+00 -1.770001399999999947e+00 0.000000000000000000e+00
2.900000000000016280e-06 -1.770002400000000087e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.089999999999999390e-05 0.000000000000000000e+00 1.770001399999999947e+00 -1.769998600000000089e+00
3.299999999999971793e-06 1.770002400000000087e+00 0.000000000000000000e+00 -1.770002400000000087e+00
3.899999999999986377e-06 -1.770002400000000087e+00 0.000000000000000000e+00 1.770002400000000087e+00
1.600000000000038891e-06 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770002400000000087e+00
2.400000000000004127e-06 1.770000500000000088e+00 0.000000000000000000e+00 1.770002400000000087e+00
8.699999999999994630e-06 1.770002400000000087e+00 -1.770001399999999947e+00 0.000000000000000000e+00
1.399999999999979820e-06 0.000000000000000000e+00 1.770001399999999947e+00 1.769998600000000089e+00
1.820000000000000871e-05 -1.770002400000000087e+00 0.000000000000000000e+00 -1.769998600000000089e+00
3.000000000000072921e-07 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770002400000000087e+00
1.399999999999979820e-06 -1.769998599999999200e+00 -1.770001399999999947e+00 0.000000000000000000e+00
9.000000000000218763e-07 0.000000000000000000e+00 -1.769998600000000089e+00 -1.770000500000000088e+00
3.499999999999976654e-06 0.000000000000000000e+00 1.769998600000000089e+00 -1.769998600000000089e+00
1.000000000000024307e-07 0.000000000000000000e+00 -1.769998600000000089e+00 1.769998600000000089e+00
2.540000000000002109e-05 1.769998600000000977e+00 -1.769999499999999948e+00 0.000000000000000000e+00
2.480000000000000650e-05 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000500000000088e+00
4.500000000000000961e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.079999999999999146e-05 0.000000000000000000e+00 -1.770000500000000088e+00 1.770000500000000088e+00
1.049999999999998417e-05 -1.770000500000000088e+00 -1.769999999999999574e+00 0.000000000000000000e+00
8.199999999999982477e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.060000000000004081e-05 -1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000089e+00
3.199999999999969362e-06 -1.769998600000000977e+00 -1.769999999999999574e+00 0.000000000000000000e+00
1.590000000000000701e-05 0.000000000000000000e+00 1.769999999999999574e+00 1.769998600000000089e+00
5.500000000000025268e-06 1.769998600000000977e+00 -1.769999999999999574e+00 0.000000000000000000e+00
9.299999999999955004e-06 -1.769998600000000977e+00 0.000000000000000000e+00 -1.769998600000000089e+00
5.000000000000121535e-07 -1.770000500000000088e+00 -1.769999999999999574e+00 0.000000000000000000e+00
5.130000000000000011e-05 -1.770001399999999947e+00 0.000000000000000000e+00 -1.770000500000000088e+00
6.999999999999628048e-07 0.000000000000000000e+00 -1.770000100000000742e+00 1.770000500000000088e+00
2.500000000000006557e-06 1.770001399999999947e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.460000000000002962e-05 1.770000500000000088e+00 1.770000100000000742e+00 0.000000000000000000e+00
2.200000000000053475e-06 0.000000000000000000e+00 -1.770000100000000742e+00 1.770000500000000088e+00
7.999999999999110253e-07 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.700000000000008796e-05 0.000000000000000000e+00 1.770000100000000742e+00 1.770000500000000088e+00
5.999999999999929001e-06 1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
8.700000000000048840e-06 0.000000000000000000e+00 1.769999999999999574e+00 -1.770000500000000088e+00
3.599999999999979085e-06 1.769998600000000977e+00 0.000000000000000000e+00 -1.770001399999999947e+00
2.000000000000048614e-06 -1.769998600000000977e+00 0.000000000000000000e+00 1.770001399999999947e+00
7.999999999999110253e-07 -1.770000500000000088e+00 -1.769999999999999574e+00 0.000000000000000000e+00
5.800000000000032560e-06 1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.009999999999997445e-05 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770001399999999947e+00
8.000000000000086035e-06 0.000000000000000000e+00 -1.769999999999999574e+00 1.770001399999999947e+00
3.319999999999993963e-05 0.000000000000000000e+00 1.769999999999999574e+00 1.770000500000000088e+00
2.200000000000053475e-06 -1.770001399999999947e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.979999999999993918e-05 1.770001399999999947e+00 0.000000000000000000e+00 -1.770001399999999947e+00
6.700000000000000226e-06 1.770000500000000088e+00 0.000000000000000000e+00 1.770001399999999947e+00
2.600000000000063198e-06 -1.770000500000000088e+00 -1.769999999999999574e+00 0.000000000000000000e+00
3.399999999999974223e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770001399999999947e+00
1.230000000000002792e-05 -1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000977e+00
2.889999999999999774e-05 1.770000500000000088e+00 0.000000000000000000e+00 -1.769999500000000836e+00
1.079999999999993725e-05 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000001864e+00
7.599999999999967892e-06 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000001864e+00
5.800000000000032560e-06 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000001864e+00
1.659999999999996981e-05 0.000000000000000000e+00 1.769999999999999574e+00 1.770000500000000088e+00
1.130000000000000362e-05 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
3.500000000000030864e-06 -1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
2.050000000000001040e-05 1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000000088e+00
3.599999999999979085e-06 0.000000000000000000e+00 1.770000500000000088e+00 -1.770000500000000088e+00
2.200000000000053475e-06 1.769998600000000977e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.599999999999930471e-06 0.000000000000000000e+00 1.769999499999999948e+00 1.770000500000000088e+00
1.509999999999998756e-05 0.000000000000000000e+00 1.769998600000000089e+00 -1.770000500000000088e+00
4.100000000000045448e-06 -1.769998600000000977e+00 1.770001399999999947e+00 0.000000000000000000e+00
8.199999999999982477e-06 1.769998600000000977e+00 0.000000000000000000e+00 -1.770000500000001864e+00
3.300000000000026003e-06 -1.769998600000000977e+00 0.000000000000000000e+00 1.770000500000001864e+00
1.000000000000024307e-06 1.769998600000000977e+00 0.000000000000000000e+00 -1.770000500000001864e+00
8.499999999999935558e-06 1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000001864e+00
3.700000000000035726e-06 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000000088e+00
1.770000000000005076e-05 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.379999999999990175e-05 0.000000000000000000e+00 -1.770001399999999947e+00 1.770000500000000088e+00
1.470000000000008626e-05 0.000000000000000000e+00 1.770001399999999947e+00 -1.770000500000000088e+00
2.199999999999945055e-06 -1.770000500000000088e+00 -1.770001399999999947e+00 0.000000000000000000e+00
9.191000000000000602e-06 0.000000000000000000e+00 1.770001399999999947e+00 -1.770000100000000076e+00
2.645599999999999878e-05 0.000000000000000000e+00 0.000000000000000000e+00 -3.539998699999999943e+00
2.352899999999999783e-05 3.540000500000000105e+00 0.000000000000000000e+00 2.220446049250313081e-16
6.810000000000000867e-06 0.000000000000000000e+00 0.000000000000000000e+00 3.539998699999999943e+00
7.660000000000004587e-06 -3.540000500000000105e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.668999999999999775e-05 -1.770000000000000018e+00 -1.770001399999999947e+00 -3.539998699999999943e+00
1.714999999999999674e-05 -1.770000000000000018e+00 -1.770001399999999947e+00 -3.540001000000000175e+00
1.204000000000000670e-05 0.000000000000000000e+00 0.000000000000000000e+00 -3.540002900000000174e+00
1.222999999999999641e-05 1.770000000000000018e+00 1.770001399999999947e+00 -3.539999100000000176e+00
6.899999999999991535e-06 1.770000000000000018e+00 1.770001399999999947e+00 -3.539999100000000176e+00
5.780000000000002258e-06 1.770000000000000018e+00 -1.770001399999999947e+00 0.000000000000000000e+00
1.548000000000000764e-05 -1.770000000000000018e+00 -3.540000000000000036e+00 1.770000500000000088e+00
2.245999999999999841e-05 -3.540000000000000036e+00 -3.539998100000000036e+00 0.000000000000000000e+00
1.290000000000000185e-05 -3.540000000000000036e+00 -1.769999499999999948e+00 1.769998600000000089e+00
4.339999999999999782e-05 -3.540000099999999872e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.810000000000000365e-05 -3.539998699999999943e+00 1.769999499999999948e+00 -1.769998600000000089e+00
1.879999999999999618e-05 -3.540001000000000175e+00 1.769999499999999948e+00 -1.770000500000000088e+00
1.160000000000001091e-05 3.540001000000000175e+00 0.000000000000000000e+00 3.539999100000000176e+00
1.070000000000001614e-05 3.539998699999999943e+00 1.769998600000000089e+00 1.769998600000000089e+00
1.600000000000000944e-05 3.540000099999999872e+00 1.769998600000000089e+00 1.770000500000000088e+00
1.069999999999998903e-05 0.000000000000000000e+00 -1.769998600000000089e+00 1.770000500000000088e+00
2.729999999999998595e-05 0.000000000000000000e+00 -1.769998600000000089e+00 1.770002400000000087e+00
2.830000000000001026e-05 0.000000000000000000e+00 1.769998600000000089e+00 1.770002400000000087e+00
