# time Ni NiV
0.000000000000000000e+00 3.766046827072356710e-13 2.138533913258550333e-13
3.150999999999999902e-13 1.730362334652301142e-03 6.949481107580983381e-07
7.730000000000000384e-13 3.863245008947170222e-03 1.403879216880713740e-06
1.989000000000000108e-12 5.731110953386468927e-03 3.060366412414221222e-06
2.072000000000000057e-12 3.862812505636824701e-03 1.388955557447336093e-06
2.223999999999999813e-12 5.879220917123782406e-03 2.051542241430257998e-06
2.596999999999999940e-12 7.982929033834221602e-03 3.197067469002651111e-06
2.749000000000000100e-12 1.024887603084983709e-02 4.471869994549866378e-06
3.950999999999999623e-12 7.982929112449183365e-03 3.197067469002651111e-06
4.260999999999999716e-12 1.001759701693293730e-02 4.611874615647407374e-06
4.317000000000000285e-12 7.982929027712158676e-03 3.197035479665558366e-06
4.831999999999999606e-12 1.034883701479684913e-02 3.460813977373906342e-06
5.025000000000000096e-12 1.216250942459975483e-02 6.271915352889757113e-06
5.282000000000000313e-12 1.439886320945328417e-02 1.334591500964325472e-05
5.316000000000000370e-12 1.638893596046915244e-02 1.790351389685702560e-05
5.364999999999999859e-12 1.836266601214208566e-02 1.752314588801317179e-05
5.567999999999999701e-12 2.076069527002193105e-02 6.756302372237230778e-06
5.687999999999999997e-12 2.271999753727686408e-02 5.518638201984165849e-06
6.364999999999999637e-12 2.486336284163356836e-02 6.135453751890232057e-06
7.107000000000000312e-12 2.721255908159498499e-02 5.849288025732805602e-06
8.083999999999999885e-12 3.285296673601104112e-02 5.165727909750814941e-06
8.201000000000000295e-12 3.543092041263692232e-02 4.877996941525384414e-06
8.718999999999999502e-12 3.767558727518078437e-02 6.030834322633131419e-06
1.046000000000000026e-11 3.983751799531991961e-02 5.671900089600992394e-06
1.050999999999999944e-11 3.767558504392747726e-02 6.030834322633131419e-06
1.207000000000000007e-11 3.929116080641478076e-02 5.715544577376960981e-06
1.229000000000000034e-11 4.221770019205997593e-02 6.267492440975777957e-06
1.292000000000000069e-11 3.929132843134021391e-02 5.712912318094239164e-06
1.335999999999999962e-11 4.171183741696471436e-02 6.290113138003417079e-06
1.490000000000000154e-11 4.399479798499299210e-02 5.568241769021116222e-06
1.526999999999999936e-11 4.633849416451315401e-02 7.308907485686229209e-06
1.548000000000000109e-11 4.833551750221511817e-02 7.929272806005277304e-06
1.601000000000000145e-11 5.050994899425008400e-02 6.503875772765874795e-06
1.699000000000000091e-11 4.821130010619323336e-02 5.104946979047507837e-06
1.715000000000000023e-11 4.628315254622855646e-02 4.593552741776121823e-06
1.754000000000000160e-11 4.856094739575516489e-02 3.687151419242354011e-06
1.839000000000000060e-11 5.045992102154470138e-02 4.839383598069397194e-06
1.926999999999999847e-11 5.270592291448695371e-02 4.151789107484085449e-06
2.019999999999999875e-11 5.046095802951689607e-02 4.826467549417791585e-06
2.032999999999999920e-11 5.246959288834114610e-02 6.042055153634526338e-06
2.043999999999999934e-11 5.455432602483320514e-02 5.659684358099672491e-06
2.150999999999999862e-11 5.247591384106575080e-02 6.008583452002020236e-06
2.176000000000000098e-11 5.047127196494289453e-02 3.818211957957616693e-06
2.238000000000000117e-11 4.857605969756791098e-02 3.848530174155643212e-06
2.258999999999999967e-11 5.069470167241751923e-02 2.697157107752817612e-06
2.343999999999999867e-11 4.857635429689841078e-02 3.847828175067229067e-06
2.400999999999999968e-11 5.069470229916898940e-02 2.697009466212040302e-06
2.405000000000000031e-11 5.298688002777298539e-02 6.047692589257701555e-07
2.405999999999999886e-11 5.497710583070870155e-02 1.714220760396383849e-06
2.429999999999999945e-11 5.714742675255041204e-02 1.616640465855574264e-06
2.440999999999999959e-11 5.932505931217759571e-02 2.041673733997027004e-06
2.453000000000000150e-11 6.149198311591828198e-02 2.133863180906128178e-06
2.482000000000000127e-11 6.365189812758906274e-02 1.009264161469866890e-06
