# t dx dy dz
1.118000000000000043e-10 0.000000000000000000e+00 -1.770001399999999947e+00 1.769998600000000089e+00
1.265199999999999932e-09 0.000000000000000000e+00 1.770001399999999947e+00 -1.769998600000000089e+00
2.180000000000000744e-10 -1.769998600000000089e+00 0.000000000000000000e+00 -1.770000500000000088e+00
7.722999999999999077e-09 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000000088e+00
8.320000000000004356e-10 1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
2.079999999999999435e-09 1.769998600000000089e+00 1.770000500000000088e+00 0.000000000000000000e+00
8.200000000000000635e-10 0.000000000000000000e+00 1.769998600000000089e+00 1.770000500000000088e+00
1.080000000000000406e-09 -1.769998600000000089e+00 -1.769998600000000089e+00 0.000000000000000000e+00
1.000000000000008954e-10 -1.770000500000000088e+00 0.000000000000000000e+00 1.770002400000000087e+00
3.400000000000000667e-10 0.000000000000000000e+00 -1.770000500000000088e+00 1.769998600000000089e+00
3.800000000000007557e-10 1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000089e+00
1.699999999999975518e-10 1.769998600000000089e+00 1.770000500000000088e+00 0.000000000000000000e+00
1.729999999999999609e-09 -1.769998600000000089e+00 1.769998600000000089e+00 0.000000000000000000e+00
5.900000000000006509e-10 -1.770000500000000088e+00 -1.769998600000000089e+00 0.000000000000000000e+00
2.090000000000000848e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
8.000000000000137810e-11 -1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000089e+00
4.999999999999713900e-11 1.770000500000000088e+00 1.769998600000000089e+00 0.000000000000000000e+00
1.070000000000002302e-09 -1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
9.899999999999976153e-10 0.000000000000000000e+00 -1.769998600000000089e+00 -1.769998600000000089e+00
5.300000000000020989e-10 1.770000500000000088e+00 0.000000000000000000e+00 -1.770002400000000087e+00
1.900000000000003779e-10 1.769998600000000089e+00 1.769998600000000089e+00 0.000000000000000000e+00
1.389999999999997888e-09 1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.130000000000000854e-09 0.000000000000000000e+00 -1.769998600000000089e+00 -1.769998600000000089e+00
1.230000000000001750e-09 1.770002400000000087e+00 1.769998600000000089e+00 0.000000000000000000e+00
3.399999999999984123e-10 1.769998600000000089e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.860000000000001435e-09 -1.769998600000000089e+00 -1.769998600000000089e+00 0.000000000000000000e+00
1.099999999999989998e-10 1.769998600000000089e+00 1.769998600000000089e+00 0.000000000000000000e+00
2.679999999999998190e-09 1.770000099999999854e+00 0.000000000000000000e+00 -1.770001399999999947e+00
6.600000000000006160e-10 1.770000000000000462e+00 1.770000500000000088e+00 0.000000000000000000e+00
5.100000000000025815e-10 0.000000000000000000e+00 -1.770000500000000088e+00 1.770001399999999947e+00
4.299999999999998800e-09 0.000000000000000000e+00 1.770000500000000088e+00 1.770000500000000088e+00
1.140000000000002267e-09 -1.769999999999999574e+00 1.770002400000000087e+00 0.000000000000000000e+00
4.399999999999959990e-10 1.769999999999999574e+00 -1.770002400000000087e+00 0.000000000000000000e+00
1.570000000000000162e-09 1.769999999999999574e+00 1.770002400000000087e+00 0.000000000000000000e+00
3.599999999999979297e-10 1.769999999999999574e+00 1.769998600000000977e+00 0.000000000000000000e+00
1.200000000000037215e-10 1.770000500000000088e+00 1.770000100000000742e+00 0.000000000000000000e+00
1.439999999999998336e-09 -1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.119999999999999441e-09 0.000000000000000000e+00 -1.770000100000000742e+00 1.770000500000000088e+00
5.100000000000025815e-10 1.770000500000000088e+00 -1.769998600000000089e+00 0.000000000000000000e+00
1.919999999999999987e-09 0.000000000000000000e+00 1.769998600000000089e+00 -1.770000500000000088e+00
1.759999999999997231e-09 -1.770000500000000088e+00 0.000000000000000000e+00 -1.769998600000000089e+00
9.499999999999985806e-10 -1.769999999999999574e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.910000000000001883e-09 0.000000000000000000e+00 -1.769998600000000089e+00 -1.770001399999999947e+00
1.970000000000003744e-09 0.000000000000000000e+00 1.769998600000000089e+00 1.770001399999999947e+00
3.140000000000000324e-09 1.769999999999999574e+00 0.000000000000000000e+00 -1.770001399999999947e+00
1.189999999999999406e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.770001399999999947e+00
2.199999999999979995e-10 0.000000000000000000e+00 1.770000100000000742e+00 1.770000500000000088e+00
1.080000000000000406e-09 1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.700000000000008605e-10 -1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
1.299999999999998406e-09 0.000000000000000000e+00 1.769999999999999574e+00 -1.770000500000000088e+00
1.000000000000008954e-10 0.000000000000000000e+00 1.770000500000001864e+00 -1.770001399999999947e+00
5.299999999999987902e-10 0.000000000000000000e+00 -1.770000500000000088e+00 1.770001399999999947e+00
1.540000000000005849e-09 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770001399999999947e+00
2.269999999999993195e-09 0.000000000000000000e+00 -1.769999999999999574e+00 -1.769998600000000089e+00
1.090000000000005128e-09 1.770000500000000088e+00 0.000000000000000000e+00 1.769998600000000089e+00
1.300000000000018258e-10 1.770000500000000088e+00 1.769999999999999574e+00 0.000000000000000000e+00
2.799999999999998603e-10 0.000000000000000000e+00 1.770000500000000088e+00 -1.769998600000000089e+00
7.099999999999977550e-10 0.000000000000000000e+00 -1.770000500000000088e+00 -1.769999499999999948e+00
9.000000000000014416e-10 -1.770000500000000088e+00 -1.769999999999999574e+00 0.000000000000000000e+00
8.599999999999957894e-10 0.000000000000000000e+00 1.769999999999999574e+00 -1.770000500000000088e+00
8.999999999999617369e-11 0.000000000000000000e+00 -1.769999999999999574e+00 1.770000500000000088e+00
9.899999999999976153e-10 0.000000000000000000e+00 1.769999999999999574e+00 1.769999499999999948e+00
4.899999999999997555e-10 1.770000500000000088e+00 0.000000000000000000e+00 -1.769999499999999948e+00
4.199999999999997904e-10 -1.770000500000000088e+00 0.000000000000000000e+00 -1.770000500000000088e+00
1.000000000001133920e-11 -1.770000500000000088e+00 0.000000000000000000e+00 1.770000500000000088e+00
