# time dx dy dz
6.804999999999999781e-13 -1.626917000000000169e+00 -1.447078299880000252e+00 1.552327520000021388e-03
1.086000000000000017e-12 1.683750080835200169e+00 1.475098246837280191e+00 -8.265932734172001806e-02
6.106999999999999726e-12 -1.441829727808499939e+00 6.950240825198003569e-02 1.369485868476819856e+00
6.645999999999999752e-12 -1.714166399999999868e+00 1.296425786419999726e+00 -2.162941919999938900e-03
8.347000000000000683e-12 -3.548067232960003259e-01 -6.413919999999998511e-01 6.637583801299998809e-01
8.421999999999999455e-12 2.858598496960002566e-01 7.359570000000000833e-01 -9.378672639699999758e-01
9.819999999999999758e-12 -3.547971232960002719e-01 -6.414249000000000756e-01 6.637879801299999549e-01
9.842999999999999963e-12 2.858770055960002665e-01 7.359620000000000051e-01 -9.378462323399997524e-01
1.032999999999999981e-11 -3.547856232960002743e-01 -6.414595999999999076e-01 6.638163801299998834e-01
1.039999999999999931e-11 3.267973124860000800e-01 -8.454866014299998733e-01 6.426764000000001475e-01
2.298999999999999958e-11 -4.581862110600001259e-01 -2.866841985700002149e-01 6.714620000000000033e-01
2.307000000000000085e-11 -1.109897499999999981e+00 2.641004571000000745e-01 7.108925999999999856e-01
3.431000000000000224e-11 9.035177999999999265e-01 -2.425203625500000348e-01 -6.648996999999998714e-01
3.439999999999999882e-11 5.633516189900000803e-01 2.987257046100001423e-01 -7.583066000000000528e-01
4.228000000000000160e-11 -4.425656422100000542e-01 -2.698000046100001437e-01 6.623108000000001994e-01
4.235000000000000110e-11 -1.109795599999999993e+00 2.635239256800001040e-01 7.090235999999999761e-01
4.555000000000000039e-11 -1.376146199999999986e+00 -2.449522568000001010e-02 1.329674526684999858e+00
4.611000000000000285e-11 -6.163895999999998709e-01 -7.321561823000004299e-02 7.463970733150000481e-01
4.659999999999999935e-11 -7.130640999999999785e-01 1.291881182300000375e-01 6.818142999999999843e-01
5.038999999999999996e-11 -1.351407045319999778e+00 -6.062287375999996647e-02 -1.552507099999999918e+00
5.544999999999999980e-11 1.246508745320000333e+00 4.237918473999999214e-02 1.532078599999999957e+00
5.611000000000000063e-11 -1.342454851380000314e+00 1.020069999999990637e-02 1.492729251908999855e+00
5.714000000000000250e-11 -8.751869999999987992e-02 1.423536221150000003e+00 1.468904321750000186e+00
8.366999999999999386e-11 -1.515614524570000121e+00 -1.420323410109999740e+00 7.265469999999998874e-02
9.093999999999999822e-11 1.438329808169999779e+00 -8.764827011100016774e-02 1.370826371480000194e+00
1.003000000000000052e-10 1.051405512000001125e-01 1.483665400000000023e+00 -1.363875471479999657e+00
1.040000000000000028e-10 -3.225110489000007630e-02 -1.377780400000000016e+00 1.461744771479999816e+00
1.040000000000000028e-10 1.315601240789999959e+00 1.530256200000000177e+00 -2.607257147999991753e-02
1.062999999999999974e-10 -1.434385989479999957e+00 -1.485248100000000182e+00 1.270410163300000339e-01
1.064999999999999941e-10 1.050281500900000636e-01 1.483389400000000080e+00 -1.364004890649999968e+00
1.186999999999999882e-10 -3.214560265000006994e-02 -1.376780200000000010e+00 1.461576890649999960e+00
1.197999999999999896e-10 1.049728258100000311e-01 1.483077599999999885e+00 -1.364048090649999878e+00
1.257999999999999947e-10 -3.203590264999991305e-02 -1.376142799999999999e+00 1.461487390649999663e+00
1.266000000000000074e-10 1.049252551999998312e-01 1.482799699999999721e+00 -1.364084090650000025e+00
1.277999999999999878e-10 -3.192630264999987005e-02 -1.375624599999999642e+00 1.461435690649999897e+00
1.284999999999999957e-10 1.048870772499999465e-01 1.482549199999999789e+00 -1.364112190650000445e+00
1.386999999999999967e-10 1.059229999999991567e-02 -1.326234399999999702e+00 -1.510556842630000007e+00
1.388000000000000015e-10 -2.752569999999987527e-02 1.463070999999999788e+00 1.538051484299999938e+00
1.464000000000000063e-10 1.056640000000019786e-02 -1.326211199999999923e+00 -1.510581842629999949e+00
1.523000000000000066e-10 -2.747589999999999755e-02 1.463068400000000047e+00 1.538049484300000103e+00
1.556000000000000107e-10 1.376087079247999778e+00 5.315071887999989891e-02 -1.510534046849999923e+00
1.624000000000000027e-10 -1.381162000000000001e+00 4.069363888800003881e-02 1.568586306929999896e+00
1.717999999999999909e-10 -3.458097866000003212e-02 -1.372740700000000036e+00 1.440751900000000196e+00
1.733000000000000116e-10 1.016868842999997941e-01 1.487357899999999900e+00 -1.368535300000000232e+00
1.786000000000000088e-10 1.043000000000027239e-02 -1.327215199999999928e+00 -1.508012680959999630e+00
1.786999999999999878e-10 -8.148188371500003635e-02 1.341382100000000133e+00 -1.559419914110999894e+00
1.819000000000000129e-10 -1.439254788183999656e+00 -1.421353681954000248e+00 7.361411198999974481e-02
1.899000000000000111e-10 1.497345092003999678e+00 1.366109599999999702e+00 1.144655974100003692e-01
