# bin_edges hist err
5.945570708544394801e-08 9.915142029662060850e+02 1.981048347120177766e+01
1.077105056036769092e-07 2.001345951335821667e+02 6.612633152940989412e+00
1.951293422635962260e-07 1.650346903634509090e+03 1.410810586683970946e+01
3.534981105030109478e-07 2.790404293908971340e+03 1.362957758945536035e+01
6.404004271197283230e-07 5.669437345310759156e+03 1.443399506684457023e+01
1.160155301739971458e-06 1.301679460328370624e+04 1.624936299131866591e+01
2.101748011332487029e-06 1.246278993762323989e+04 1.181298612398028069e+01
3.807546021222368109e-06 1.378733029169324618e+04 9.231236725549742062e+00
6.897785379387658029e-06 1.568405207625343064e+04 7.315039541026138181e+00
1.249609141291986705e-05 8.567635161904681809e+03 4.016851388269357059e+00
2.263803409521446413e-05 8.853297478427106398e+03 3.033720404837047191e+00
4.101127070551304339e-05 8.560174444251926616e+03 2.216317999602250399e+00
7.429639507594950265e-05 2.804886183667662408e+03 9.425754618574985200e-01
1.345960324155364384e-04 4.125592091472429388e+02 2.685773552011728738e-01
2.438354098268826614e-04 1.476254776191134965e+02 1.193643533660968814e-01
4.417344703140064317e-04 6.089140837888950841e+01 5.695603435561660127e-02
8.002502278161052448e-04 2.016146836969526746e+01 2.434952844745767037e-02
1.449740670372631464e-03 7.187884114712795203e+00 1.080184027011503976e-02
2.626363527653329932e-03 2.435325415153067663e+00 4.671361317376024509e-03
4.757944314009414019e-03 6.745925861070085627e-01 1.826642186258094300e-03
8.619535664753033219e-03 2.289142751160897493e-01 7.905637225289963632e-04
1.561523006000496532e-02 4.702241003625924620e-02 2.662077087559380209e-04
2.828869434625966642e-02 2.052134370853437445e-02 1.306588479163495685e-04
5.124805876960925738e-02 2.442974708020585837e-03 3.349370220240453295e-05
9.284145445194744162e-02 1.348510879631985770e-03 1.848837062078815191e-05
5.519954321281572707e-01 1.134046625409766717e-04 2.198822094616053327e-06
