step time ezz temp pe pxx pyy szz vol
0 0 0 2000 -5929.10506282619 24634.0329663731 24108.9241479241 -2.48771858709005 15426.801455722
10 0.05 0 1741.16121254158 -5883.2276198613 38860.3185215206 38086.6310779107 -3.98160308635536 15426.9029267605
20 0.1 0 1092.08277014056 -5768.13099826548 75951.5377531379 74566.2739466697 -7.74864497878182 15427.3123280265
30 0.15 0 577.108919891177 -5676.8144680543 103456.978009637 101856.059717481 -10.5568467845011 15428.2851977398
40 0.2 0 587.058668486453 -5678.63952453414 100040.614075308 98942.371458456 -10.2820557260883 15430.0130964631
50 0.25 0 811.725356939208 -5718.44492375245 83196.4433031781 82280.5627608159 -8.64504381828698 15432.4823179234
60 0.3 0 921.35641609213 -5737.72861406941 76235.9376828137 74569.0927486297 -7.94986416585311 15435.5807540137
70 0.35 0 898.648458435494 -5733.50455597572 79188.6336922381 75968.4871980487 -8.19319676161574 15439.2514683706
80 0.4 0 868.636479117291 -5727.99306349701 82272.1143975597 77200.6897219771 -8.41307072958366 15443.5032909254
90 0.45 0 919.690577409239 -5736.83760353002 80379.4761950193 74090.3210094002 -8.03627842381314 15448.3475733938
100 0.5 0 1020.88785483917 -5754.50225617308 74465.5200589989 68723.3043530254 -7.26672867905379 15453.7615803558
110 0.55 0 1097.64860587315 -5767.752141071 68977.8226870948 65102.1702731043 -6.64877591273251 15459.6988146356
120 0.6 0 1099.43023267113 -5767.67646753544 67541.0687854805 65723.0230127562 -6.5214902568046 15466.121110533
130 0.65 0 1035.89022474718 -5756.05315533315 70254.7615471486 69698.5278374354 -6.82999733876827 15473.0212494784
140 0.7 0 976.103681934207 -5745.169055789 73251.808751501 72453.4314850904 -7.13902419723826 15480.4192865548
150 0.75 0 976.046670880071 -5744.92002568456 72216.3989937161 70278.2389740685 -7.05487574344453 15488.3328547744
160 0.8 0 1026.57983376041 -5753.62939653208 68147.4507571586 65240.0034300497 -6.68989189178814 15496.7505759838
170 0.85 0 1067.58864322607 -5760.62104573074 64531.4312969404 61803.4377459169 -6.35845893693478 15505.6403477618
180 0.9 0 1064.03257109786 -5759.71506812468 62955.7922429839 61642.8378174974 -6.19213775722696 15514.9744620004
190 0.95 0 1033.2536259231 -5754.02458990012 63539.371576358 63022.9694182978 -6.10425266203487 15524.741150125
200 1 0 1008.69437583622 -5749.49210927763 64490.6013178588 63750.3907601881 -6.0764139205524 15534.9395438402
210 1.05 0 1004.90166163766 -5748.6763394816 63660.9926195904 62680.4151512411 -6.03433021546551 15545.5692850123
220 1.1 0 1018.59202997387 -5750.97057908273 61367.7804738956 60036.8036784243 -5.91104886039354 15556.6212179642
230 1.15 0 1039.46164898041 -5754.53399174743 58732.6206513806 56665.9033184245 -5.70406195727034 15568.0764192875
240 1.2 0 1044.27936495656 -5755.24658882731 56827.3543828448 54105.2961135144 -5.44885500376344 15579.911133976
250 1.25 0 1025.82279573803 -5751.84164694281 55849.6652092012 52486.9826883765 -5.25300962040408 15592.1036622055
260 1.3 0 1011.63598051754 -5749.2060745825 55019.8062811022 51797.7073591168 -5.13346640036264 15604.6379432694
270 1.35 0 1010.99887703858 -5748.97965379163 53438.4064706351 51263.9494807799 -4.99497662843734 15617.5017547067
280 1.4 0 1016.61094186023 -5749.85866506408 50785.2761061386 49626.935152883 -4.76268196671905 15630.680732356
290 1.45 0 1028.4141422009 -5751.8125673091 47538.5642457566 46675.8063453224 -4.47359564668019 15644.1528629761
300 1.5 0 1034.74013710882 -5752.77211990746 45308.9323117403 44104.9235843168 -4.25229612987836 15657.8903810397
310 1.55 0 1027.93631449685 -5751.39522978404 45007.6210541971 42891.6010064278 -4.1906835649437 15671.8703332666
