step time ezz temp pe pxx pyy szz vol
0 0 0 1266 -5932.71452088572 15484.1995751932 14895.8215456118 -1.6218265641669 15427.8810244829
10 0.05 0 1103.16483435229 -5903.84996012355 23058.0428192797 23472.1962346567 -2.45008349476963 15427.9813435609
20 0.1 0 704.024148473145 -5833.07498592196 43740.002453278 45470.2147187758 -4.63850573480647 15428.3766837794
30 0.15 0 361.239890897766 -5772.29098502298 61651.070188045 64170.3670836992 -6.53257036747854 15429.3045445355
40 0.2 0 322.730606864323 -5765.49616080744 61782.8158046591 64715.8707496906 -6.59766476007431 15430.9667317326
50 0.25 0 473.907679878886 -5792.2943926483 51181.515280614 53743.3093416837 -5.51827854279723 15433.3734621926
60 0.3 0 592.496822347499 -5813.22161258589 44460.8133532404 45989.838887237 -4.76367845079028 15436.4095144495
70 0.35 0 608.035501832788 -5815.823600447 45028.9438363609 45524.4910235712 -4.7301944483412 15439.9890258432
80 0.4 0 580.092694483208 -5810.71179332633 47894.872232538 47491.4923342108 -4.95351232357647 15444.1041736512
90 0.45 0 592.792406090967 -5812.8095514111 47619.9816965064 46732.118111286 -4.88398346646552 15448.7757562437
100 0.5 0 657.742281659667 -5824.13492413175 43480.2017218483 42537.1882881526 -4.42965276963713 15453.9944088001
110 0.55 0 725.766568713436 -5835.94421766401 38764.4913964277 38137.185513749 -3.9482325660919 15459.7107819967
120 0.6 0 739.483144925586 -5838.08706246444 36831.6078542849 36702.8036474302 -3.80977653695783 15465.871295201
130 0.65 0 683.152039480888 -5827.83030919609 38907.2303197936 38933.5133764693 -4.07487904761489 15472.4563723892
140 0.7 0 606.307862591188 -5814.00030500266 42323.7516817637 42153.6169319955 -4.46412165187733 15479.4893734245
150 0.75 0 576.670346547183 -5808.59502114104 42712.3999215973 42530.9274280807 -4.57286936727238 15487.0061483136
160 0.8 0 610.911809773621 -5814.51735911348 39371.6357958104 39173.0673852807 -4.30621898101198 15495.0112479839
170 0.85 0 665.689794524999 -5824.0419917973 35524.0388407119 34801.5961414295 -3.90315544959691 15503.4681215551
180 0.9 0 691.742925710217 -5828.44518333488 33592.5321526901 32158.4941313142 -3.61949992284719 15512.3282111889
190 0.95 0 674.774063358503 -5825.22723110877 33714.1505425816 31798.6336099047 -3.54327180041585 15521.5601355506
200 1 0 641.76681629209 -5819.20237476783 34378.5090770871 32542.3225610784 -3.56516016680694 15531.156216798
210 1.05 0 627.039037238529 -5816.44935635415 33676.5533440529 32602.8372565397 -3.49592157416566 15541.1185020487
220 1.1 0 639.220656514387 -5818.47226413008 31029.7677972503 31003.1318009231 -3.27092919433082 15551.4381242111
230 1.15 0 662.13333622393 -5822.38013679616 27682.1002334468 28391.7419683159 -2.95817693698741 15562.0869185838
240 1.2 0 673.428700088785 -5824.21082461698 24994.5488831515 26439.9872976635 -2.69883009758438 15573.0267574738
250 1.25 0 663.790230961799 -5822.32598997403 23718.0714726697 25967.103565229 -2.59205587960383 15584.2262174074
260 1.3 0 643.587894524477 -5818.58075690197 23930.0144311819 25810.4660921458 -2.60460786016587 15595.6701885657
270 1.35 0 633.443998827276 -5816.63110550142 23994.8644222236 24405.6088193106 -2.58358151711885 15607.3542895113
280 1.4 0 643.718635216585 -5818.29531263716 22404.1748603056 21619.3859766836 -2.41678942902539 15619.2676579358
290 1.45 0 662.680843274323 -5821.47338117489 19652.7887907363 18422.8711122897 -2.17258668191963 15631.3827958183
300 1.5 0 669.632570203039 -5822.49646077484 17667.0564738183 16019.3820119367 -1.99453470172683 15643.6634050413
310 1.55 0 657.265651544404 -5820.08424376965 17384.3652305165 15286.0519334661 -1.95420450502567 15656.0815613942
320 1.6 0 638.744490743797 -5816.58858378157 17287.6224165861 15341.4517795064 -1.94051269876535 15668.6263363886
330 1.65 0 631.330702370895 -5815.06364601131 15694.9216657373 14652.6826036598 -1.82276943174684 15681.2914744729
340 1.7 0 637.163460523205 -5815.86978190665 13153.7600774836 13031.4369147161 -1.60862316911927 15694.0590843264
350 1.75 0 647.266099222538 -5817.40655432058 10674.6230590474 11303.5988706829 -1.38660964804165 15706.9004430186
360 1.8 0 653.667453116853 -5818.26160319846 8190.71460553312 9483.80368568503 -1.18213530953267 15719.7853101576
370 1.85 0 652.788743050784 -5817.80516289865 5839.47290122489 7718.44088683894 -1.01688207535828 15732.684113276
