# t dx dy dz
7.191000000000000293e-10 1.753274900000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
5.218999999999999245e-10 0.000000000000000000e+00 1.753273000000000081e+00 1.753273000000000081e+00
8.200000000000013042e-11 -1.753274900000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
5.769999999999999720e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273000000000081e+00
1.108999999999999789e-09 0.000000000000000000e+00 1.753273000000000081e+00 -1.753273000000000081e+00
1.790000000000003124e-10 -1.753272100000000000e+00 0.000000000000000000e+00 1.753273000000000081e+00
8.040000000000001187e-10 1.753272100000000000e+00 0.000000000000000000e+00 1.753273000000000081e+00
1.750999999999999433e-09 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
3.030000000000002978e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
9.899999999999976153e-11 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273499999999707e+00
8.869999999999999355e-10 1.753274900000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.479999999999999708e-10 1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
5.149999999999999793e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273499999999707e+00
1.200000000000000819e-09 -1.753273000000000081e+00 0.000000000000000000e+00 1.753273000000000081e+00
8.299999999999981678e-11 0.000000000000000000e+00 1.753273000000000081e+00 1.753272600000000736e+00
1.691999999999999534e-09 1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
1.900000000000003779e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753272600000000736e+00
1.249999999999999613e-09 1.753274000000000221e+00 0.000000000000000000e+00 1.753272600000000736e+00
1.200000000000004128e-10 -1.753274000000000221e+00 0.000000000000000000e+00 -1.753272600000000736e+00
7.999999999999972374e-11 -1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.999999999999951734e-11 1.753273000000000081e+00 0.000000000000000000e+00 -1.753273000000000081e+00
7.599999999999998571e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753273000000000081e+00
1.280000000000000543e-09 1.753274000000000221e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.399999999999999301e-10 -1.753274000000000221e+00 0.000000000000000000e+00 -1.753273000000000081e+00
3.899999999999988600e-10 1.753274000000000221e+00 0.000000000000000000e+00 1.753273000000000081e+00
6.999999999999996507e-11 1.753273000000000081e+00 0.000000000000000000e+00 1.753272600000000736e+00
5.400000000000002032e-10 0.000000000000000000e+00 -1.753273000000000081e+00 1.753272100000000222e+00
9.500000000000018893e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753272100000000222e+00
1.469999999999999266e-09 -1.753273000000000081e+00 0.000000000000000000e+00 1.753272100000000222e+00
2.499999999999989299e-10 1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
5.400000000000002032e-10 0.000000000000000000e+00 1.753273000000000081e+00 -1.753272100000000222e+00
8.999999999999948241e-11 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.500000000000022386e-10 1.753273000000000081e+00 -1.753273000000000081e+00 0.000000000000000000e+00
1.139999999999998958e-09 -1.753273000000000081e+00 0.000000000000000000e+00 -1.753272600000000736e+00
1.220000000000000337e-09 -1.753274000000000221e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.400000000000008256e-10 -1.753273000000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
2.989999999999998981e-09 0.000000000000000000e+00 -1.753273000000000081e+00 1.753272600000000736e+00
1.799999999999989648e-10 -1.753274900000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
1.000000000000008954e-10 0.000000000000000000e+00 1.753273000000000081e+00 1.753272100000000222e+00
4.399999999999993078e-10 1.753274900000000081e+00 1.753273000000000081e+00 0.000000000000000000e+00
9.300000000000023720e-10 0.000000000000000000e+00 1.753273500000000595e+00 1.753274900000000969e+00
5.099999999999992728e-10 0.000000000000000000e+00 1.753273500000000595e+00 -1.753274900000000969e+00
7.199999999999991680e-10 0.000000000000000000e+00 -1.753273500000000595e+00 1.753274900000000969e+00
1.469999999999999266e-09 0.000000000000000000e+00 -1.753273499999999707e+00 -1.753274900000000969e+00
6.999999999999996507e-11 -1.753274900000000081e+00 0.000000000000000000e+00 1.753274900000000969e+00
2.030000000000002296e-09 0.000000000000000000e+00 1.753273499999999707e+00 1.753273000000000081e+00
