# event_id	barrier
6.137680000000000000e+05 7.171005000000000296e-01
6.642000000000000000e+03 5.987684599999999469e-01
9.929330000000000000e+05 8.664807199999999821e-01
1.088623000000000000e+06 8.616920700000000322e-01
6.108670000000000000e+05 8.865381599999999640e-01
3.811820000000000000e+05 5.791886699999999610e-01
6.108680000000000000e+05 7.227197499999999941e-01
3.811830000000000000e+05 4.148959700000000028e-01
2.278170000000000000e+05 1.312995839999999914e+00
4.135290000000000000e+05 1.299599390000000021e+00
2.434260000000000000e+05 7.760321599999999709e-01
8.243550000000000000e+05 6.415844299999999834e-01
6.258140000000000000e+05 6.723749500000000268e-01
1.003713000000000000e+06 6.466056700000000212e-01
6.849070000000000000e+05 6.738891900000000268e-01
1.277770000000000000e+05 4.722459500000000254e-01
8.496250000000000000e+05 6.584591899999999720e-01
4.681610000000000000e+05 5.270282499999999759e-01
6.106060000000000000e+05 1.201027929999999966e+00
8.939120000000000000e+05 1.079684370000000060e+00
1.228955000000000000e+06 1.392531189999999919e+00
5.759860000000000000e+05 1.261053750000000084e+00
1.122404000000000000e+06 4.055101910000000309e+00
5.573690000000000000e+05 4.211358159999999629e+00
2.682880000000000000e+05 4.601051600000000130e-01
9.318840000000000000e+05 2.874099999999999988e-01
2.364120000000000000e+05 1.539248130000000048e+00
6.572140000000000000e+05 1.407051260000000026e+00
2.544200000000000000e+05 1.127091590000000032e+00
2.326710000000000000e+05 1.097105460000000088e+00
1.277780000000000000e+05 4.716094499999999856e-01
6.849080000000000000e+05 6.728008899999999848e-01
3.819480000000000000e+05 3.482626899999999859e-01
7.699060000000000000e+05 4.583864599999999956e-01
1.277790000000000000e+05 6.881996299999999511e-01
6.849090000000000000e+05 8.895032499999999676e-01
1.000507000000000000e+06 1.164786230000000034e+00
5.184610000000000000e+05 1.057765960000000005e+00
4.496430000000000000e+05 8.013331700000000390e-01
8.789400000000000000e+04 6.943412799999999496e-01
7.530620000000000000e+05 3.427384499999999723e-01
2.181020000000000000e+05 4.770587800000000156e-01
7.402510000000000000e+05 1.141116529999999907e+00
4.394290000000000000e+05 1.236156940000000093e+00
8.287210000000000000e+05 5.313163499999999928e-01
5.918080000000000000e+05 7.078589299999999973e-01
1.923110000000000000e+05 4.153066200000000152e-01
3.942340000000000000e+05 5.442247399999999846e-01
3.536750000000000000e+05 1.184016930000000078e+00
4.771000000000000000e+04 1.252453870000000080e+00
6.945520000000000000e+05 3.605676059999999961e+00
5.233630000000000000e+05 2.741567999999999783e-01
3.154920000000000000e+05 4.995147799999999916e-01
1.269778000000000000e+06 7.610829900000000148e-01
6.072280000000000000e+05 8.597613499999999798e-01
1.142802000000000000e+06 8.940014299999999858e-01
