# bin_edges hist err
5.907837911587943396e-08 1.060536518076244050e+02 1.904779816395080516e+01
1.930697728883249708e-07 1.308543704338391933e+02 1.170397069772012344e+01
3.490254878959579243e-07 2.119417166104769876e+02 1.107837099639961131e+01
6.309573444801929638e-07 6.313630030807668163e+02 1.422118601734079846e+01
1.140624923851320228e-06 1.155483765626480590e+03 1.430891645488644315e+01
2.061986009502219260e-06 5.245934883475616743e+02 7.170754318194335397e+00
3.727593720314938057e-06 8.560882934170882663e+02 6.813044819708563793e+00
6.738627168030940877e-06 7.593348247990510345e+02 4.772294070992258774e+00
1.218187912010114744e-05 8.664430769463407387e+02 3.791483127221935590e+00
2.202201949987373474e-05 7.197360831648921931e+02 2.570125432263527188e+00
3.981071705534969458e-05 6.722787257476111336e+02 1.847442527122439726e+00
7.196856730011514085e-05 6.969147852249850530e+02 1.398990170477742767e+00
1.301025216910830151e-04 7.337866242344950933e+02 1.067673075520740866e+00
2.351952635070956471e-04 5.718695647177096362e+02 7.010200809540123590e-01
4.251786303382885782e-04 4.871390992894901615e+02 4.812126468689361669e-01
7.686246100397730154e-04 3.142580874112462084e+02 2.874632565272371432e-01
1.389495494373136101e-03 1.393720426017584089e+02 1.423821391792316204e-01
2.511886431509576835e-03 4.835688369823940036e+01 6.237713236492314212e-02
4.540909610972469757e-03 1.438300979774896327e+01 2.530170058543973130e-02
8.208914159638244779e-03 4.067153315728496921e+00 1.000687943451694130e-02
1.483981788967563172e-02 1.112556810945341201e+00 3.892629460518220660e-03
2.682695795279721809e-02 3.073086478717548253e-01 1.521590994040300559e-03
4.849693428528190769e-02 7.286500803430996653e-02 5.510596578429125328e-04
8.767123872968668463e-02 1.671372948455873697e-02 1.962927979366390556e-04
1.584893192461110933e-01 3.918817739089705023e-03 7.069257237643552095e-05
2.865120269663776198e-01 2.659444908033742881e-04 1.369683812073959792e-05
5.179474679231201861e-01 6.821002662197145046e-04 1.631464036918562287e-05
9.363292088239397737e-01 1.890897726866518904e-04 6.388751363871643064e-06
1.692666615037872635e+00 1.194046050493689864e-06 3.775905150688479996e-07
